Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,00521,,00521,,00521,Ronald Williams,0,African American Studies,R1B,003,F,Letter Grade,F,Freshmn Composition
4,00527,,00527,,00527,G. Ugo Nwokeji,4,African American Studies,4B,001,A,Letter Grade,A+,Africa:  Hist & Cul
7,00527,,00527,,00527,G. Ugo Nwokeji,4,African American Studies,4B,001,A,Letter Grade,A,Africa:  Hist & Cul
13,00527,,00527,,00527,G. Ugo Nwokeji,3.7,African American Studies,4B,001,A,Letter Grade,A-,Africa:  Hist & Cul
14,00527,,00527,,00527,G. Ugo Nwokeji,3.3,African American Studies,4B,001,B,Letter Grade,B+,Africa:  Hist & Cul
8,00527,,00527,,00527,G. Ugo Nwokeji,3,African American Studies,4B,001,B,Letter Grade,B,Africa:  Hist & Cul
7,00527,,00527,,00527,G. Ugo Nwokeji,2.7,African American Studies,4B,001,B,Letter Grade,B-,Africa:  Hist & Cul
2,00527,,00527,,00527,G. Ugo Nwokeji,2.3,African American Studies,4B,001,C,Letter Grade,C+,Africa:  Hist & Cul
5,00527,,00527,,00527,G. Ugo Nwokeji,2,African American Studies,4B,001,C,Letter Grade,C,Africa:  Hist & Cul
1,00527,,00527,,00527,G. Ugo Nwokeji,1.7,African American Studies,4B,001,C,Letter Grade,C-,Africa:  Hist & Cul
1,00527,,00527,,00527,G. Ugo Nwokeji,0.7,African American Studies,4B,001,D,Letter Grade,D-,Africa:  Hist & Cul
2,00527,,00527,,00527,G. Ugo Nwokeji,0,African American Studies,4B,001,F,Letter Grade,F,Africa:  Hist & Cul
11,00527,,00527,,00527,G. Ugo Nwokeji,,African American Studies,4B,001,Credit,Non-Letter Grade,Pass,Africa:  Hist & Cul
3,00539,,00539,,00539,Brandi Catanese,4,African American Studies,5A,001,A,Letter Grade,A+,Afam Life & Cul U S
19,00539,,00539,,00539,Brandi Catanese,4,African American Studies,5A,001,A,Letter Grade,A,Afam Life & Cul U S
10,00539,,00539,,00539,Brandi Catanese,3.7,African American Studies,5A,001,A,Letter Grade,A-,Afam Life & Cul U S
4,00539,,00539,,00539,Brandi Catanese,3.3,African American Studies,5A,001,B,Letter Grade,B+,Afam Life & Cul U S
5,00539,,00539,,00539,Brandi Catanese,3,African American Studies,5A,001,B,Letter Grade,B,Afam Life & Cul U S
4,00539,,00539,,00539,Brandi Catanese,2.7,African American Studies,5A,001,B,Letter Grade,B-,Afam Life & Cul U S
2,00539,,00539,,00539,Brandi Catanese,2.3,African American Studies,5A,001,C,Letter Grade,C+,Afam Life & Cul U S
1,00539,,00539,,00539,Brandi Catanese,2,African American Studies,5A,001,C,Letter Grade,C,Afam Life & Cul U S
1,00539,,00539,,00539,Brandi Catanese,0,African American Studies,5A,001,F,Letter Grade,F,Afam Life & Cul U S
8,00539,,00539,,00539,Brandi Catanese,,African American Studies,5A,001,Credit,Non-Letter Grade,Pass,Afam Life & Cul U S
1,00539,,00539,,00539,Brandi Catanese,,African American Studies,5A,001,No Credit,Non-Letter Grade,Not Pass,Afam Life & Cul U S
2,00551,,00551,,00551,Alassane Sow,4,African American Studies,7B,001,A,Letter Grade,A,Elementary Wolof
1,00554,,00554,,00554,Alassane Sow,4,African American Studies,8B,001,A,Letter Grade,A,Intermediate Wolof
1,00554,,00554,,00554,Alassane Sow,3,African American Studies,8B,001,B,Letter Grade,B,Intermediate Wolof
1,00557,,00557,,00557,Sam Mchombo,4,African American Studies,10B,001,A,Letter Grade,A+,Intermed Swahili
5,00557,,00557,,00557,Sam Mchombo,4,African American Studies,10B,001,A,Letter Grade,A,Intermed Swahili
2,00557,,00557,,00557,Sam Mchombo,,African American Studies,10B,001,Credit,Non-Letter Grade,Satisfactory,Intermed Swahili
2,00560,,00560,,00560,Edwin Okongo,4,African American Studies,11B,001,A,Letter Grade,A+,Elementary Swahili
7,00560,,00560,,00560,Edwin Okongo,4,African American Studies,11B,001,A,Letter Grade,A,Elementary Swahili
4,00560,,00560,,00560,Edwin Okongo,3.7,African American Studies,11B,001,A,Letter Grade,A-,Elementary Swahili
5,00560,,00560,,00560,Edwin Okongo,3.3,African American Studies,11B,001,B,Letter Grade,B+,Elementary Swahili
2,00560,,00560,,00560,Edwin Okongo,3,African American Studies,11B,001,B,Letter Grade,B,Elementary Swahili
3,00560,,00560,,00560,Edwin Okongo,2.7,African American Studies,11B,001,B,Letter Grade,B-,Elementary Swahili
2,00563,,00563,,00563,Edwin Okongo,4,African American Studies,11B,002,A,Letter Grade,A+,Elementary Swahili
6,00563,,00563,,00563,Edwin Okongo,4,African American Studies,11B,002,A,Letter Grade,A,Elementary Swahili
4,00563,,00563,,00563,Edwin Okongo,3.3,African American Studies,11B,002,B,Letter Grade,B+,Elementary Swahili
1,00563,,00563,,00563,Edwin Okongo,3,African American Studies,11B,002,B,Letter Grade,B,Elementary Swahili
1,00563,,00563,,00563,Edwin Okongo,2.7,African American Studies,11B,002,B,Letter Grade,B-,Elementary Swahili
1,00563,,00563,,00563,Edwin Okongo,2.3,African American Studies,11B,002,C,Letter Grade,C+,Elementary Swahili
1,00563,,00563,,00563,Edwin Okongo,,African American Studies,11B,002,Credit,Non-Letter Grade,Satisfactory,Elementary Swahili
2,00566,,00566,,00566,Joseph Omwamba,4,African American Studies,15B,001,A,Letter Grade,A,Advanced Swahili
1,00566,,00566,,00566,Joseph Omwamba,2.3,African American Studies,15B,001,C,Letter Grade,C+,Advanced Swahili
12,00569,,00569,,00569,Sam Mchombo,,African American Studies,24,001,Credit,Non-Letter Grade,Pass,Freshman Seminars
1,00570,,00570,,00570,Cara Stanley,4,African American Studies,39D,001,A,Letter Grade,A,Fresh/Soph Seminar
2,00570,,00570,,00570,Cara Stanley,3.3,African American Studies,39D,001,B,Letter Grade,B+,Fresh/Soph Seminar
3,00570,,00570,,00570,Cara Stanley,3,African American Studies,39D,001,B,Letter Grade,B,Fresh/Soph Seminar
3,00570,,00570,,00570,Cara Stanley,2.7,African American Studies,39D,001,B,Letter Grade,B-,Fresh/Soph Seminar
3,00570,,00570,,00570,Cara Stanley,2.3,African American Studies,39D,001,C,Letter Grade,C+,Fresh/Soph Seminar
2,00570,,00570,,00570,Cara Stanley,,African American Studies,39D,001,Credit,Non-Letter Grade,Pass,Fresh/Soph Seminar
5,00571,,00571,,00571,Nailah Suad-Bakari; Natasha Huey,,African American Studies,98,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
10,00574,,00574,,00574,Robert Allen,,African American Studies,98,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
13,00761,,00761,,00761,Ronald Williams,,African American Studies,98,004,Credit,Non-Letter Grade,Pass,Directed Group Stdy
41,00581,,00581,,00581,Nailah Suad-Bakari,,African American Studies,98,007,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,00581,,00581,,00581,Nailah Suad-Bakari,,African American Studies,98,007,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
17,00584,,00584,,00584,Nailah Suad-Bakari,,African American Studies,98,008,Credit,Non-Letter Grade,Pass,Directed Group Stdy
24,00587,,00587,,00587,Nailah Suad-Bakari,,African American Studies,98,009,Credit,Non-Letter Grade,Pass,Directed Group Stdy
5,00593,,00593,,00593,Nailah Suad-Bakari,,African American Studies,98,011,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00596,,00596,,00596,Nailah Suad-Bakari,,African American Studies,98,012,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00599,,00599,,00599,Nailah Suad-Bakari,,African American Studies,98,013,Credit,Non-Letter Grade,Pass,Directed Group Stdy
5,00608,,00608,,00608,Ronald Williams,4,African American Studies,107,001,A,Letter Grade,A,Race And Pub Policy
3,00608,,00608,,00608,Ronald Williams,3.7,African American Studies,107,001,A,Letter Grade,A-,Race And Pub Policy
9,00608,,00608,,00608,Ronald Williams,3.3,African American Studies,107,001,B,Letter Grade,B+,Race And Pub Policy
3,00608,,00608,,00608,Ronald Williams,3,African American Studies,107,001,B,Letter Grade,B,Race And Pub Policy
3,00608,,00608,,00608,Ronald Williams,2.7,African American Studies,107,001,B,Letter Grade,B-,Race And Pub Policy
4,00608,,00608,,00608,Ronald Williams,2,African American Studies,107,001,C,Letter Grade,C,Race And Pub Policy
2,00608,,00608,,00608,Ronald Williams,1.7,African American Studies,107,001,C,Letter Grade,C-,Race And Pub Policy
2,00608,,00608,,00608,Ronald Williams,0.7,African American Studies,107,001,D,Letter Grade,D-,Race And Pub Policy
1,00608,,00608,,00608,Ronald Williams,0,African American Studies,107,001,F,Letter Grade,F,Race And Pub Policy
5,00608,,00608,,00608,Ronald Williams,,African American Studies,107,001,Credit,Non-Letter Grade,Pass,Race And Pub Policy
3,00608,,00608,,00608,Ronald Williams,,African American Studies,107,001,No Credit,Non-Letter Grade,Not Pass,Race And Pub Policy
5,00610,,00610,,00610,John Patton,4,African American Studies,109,001,A,Letter Grade,A+,Black/Male Am Life
8,00610,,00610,,00610,John Patton,4,African American Studies,109,001,A,Letter Grade,A,Black/Male Am Life
5,00610,,00610,,00610,John Patton,3.7,African American Studies,109,001,A,Letter Grade,A-,Black/Male Am Life
2,00610,,00610,,00610,John Patton,3.3,African American Studies,109,001,B,Letter Grade,B+,Black/Male Am Life
4,00610,,00610,,00610,John Patton,3,African American Studies,109,001,B,Letter Grade,B,Black/Male Am Life
5,00610,,00610,,00610,John Patton,2.7,African American Studies,109,001,B,Letter Grade,B-,Black/Male Am Life
4,00610,,00610,,00610,John Patton,2.3,African American Studies,109,001,C,Letter Grade,C+,Black/Male Am Life
2,00610,,00610,,00610,John Patton,2,African American Studies,109,001,C,Letter Grade,C,Black/Male Am Life
1,00610,,00610,,00610,John Patton,,African American Studies,109,001,Credit,Non-Letter Grade,Pass,Black/Male Am Life
10,00611,,00611,,00611,Kwame Nimako,4,African American Studies,112B,001,A,Letter Grade,A,Pol/Eco Dev 3rd Wld
11,00611,,00611,,00611,Kwame Nimako,3.7,African American Studies,112B,001,A,Letter Grade,A-,Pol/Eco Dev 3rd Wld
3,00611,,00611,,00611,Kwame Nimako,3.3,African American Studies,112B,001,B,Letter Grade,B+,Pol/Eco Dev 3rd Wld
3,00611,,00611,,00611,Kwame Nimako,3,African American Studies,112B,001,B,Letter Grade,B,Pol/Eco Dev 3rd Wld
1,00611,,00611,,00611,Kwame Nimako,,African American Studies,112B,001,Credit,Non-Letter Grade,Pass,Pol/Eco Dev 3rd Wld
1,00611,,00611,,00611,Kwame Nimako,,African American Studies,112B,001,No Credit,Non-Letter Grade,Not Pass,Pol/Eco Dev 3rd Wld
2,00617,,00617,,00617,Sam Mchombo,4,African American Studies,114,001,A,Letter Grade,A,Ling Strtr Bnt Lang
4,00617,,00617,,00617,Sam Mchombo,3.7,African American Studies,114,001,A,Letter Grade,A-,Ling Strtr Bnt Lang
1,00617,,00617,,00617,Sam Mchombo,3.3,African American Studies,114,001,B,Letter Grade,B+,Ling Strtr Bnt Lang
1,00617,,00617,,00617,Sam Mchombo,2.7,African American Studies,114,001,B,Letter Grade,B-,Ling Strtr Bnt Lang
1,00617,,00617,,00617,Sam Mchombo,,African American Studies,114,001,Credit,Non-Letter Grade,Pass,Ling Strtr Bnt Lang
2,00620,,00620,,00620,Ula Taylor,4,African American Studies,117,001,A,Letter Grade,A,Afric Am:Indust Age
7,00620,,00620,,00620,Ula Taylor,3.7,African American Studies,117,001,A,Letter Grade,A-,Afric Am:Indust Age
6,00620,,00620,,00620,Ula Taylor,3.3,African American Studies,117,001,B,Letter Grade,B+,Afric Am:Indust Age
1,00620,,00620,,00620,Ula Taylor,3,African American Studies,117,001,B,Letter Grade,B,Afric Am:Indust Age
5,00620,,00620,,00620,Ula Taylor,2.3,African American Studies,117,001,C,Letter Grade,C+,Afric Am:Indust Age
1,00620,,00620,,00620,Ula Taylor,1.7,African American Studies,117,001,C,Letter Grade,C-,Afric Am:Indust Age
1,00620,,00620,,00620,Ula Taylor,1.3,African American Studies,117,001,D,Letter Grade,D+,Afric Am:Indust Age
2,00620,,00620,,00620,Ula Taylor,0,African American Studies,117,001,F,Letter Grade,F,Afric Am:Indust Age
2,00626,,00626,,00626,Hardy Frye,4,African American Studies,122,001,A,Letter Grade,A+,"Afam Family, Am Soc"
3,00626,,00626,,00626,Hardy Frye,4,African American Studies,122,001,A,Letter Grade,A,"Afam Family, Am Soc"
7,00626,,00626,,00626,Hardy Frye,3.7,African American Studies,122,001,A,Letter Grade,A-,"Afam Family, Am Soc"
5,00626,,00626,,00626,Hardy Frye,3.3,African American Studies,122,001,B,Letter Grade,B+,"Afam Family, Am Soc"
2,00626,,00626,,00626,Hardy Frye,3,African American Studies,122,001,B,Letter Grade,B,"Afam Family, Am Soc"
3,00626,,00626,,00626,Hardy Frye,2.7,African American Studies,122,001,B,Letter Grade,B-,"Afam Family, Am Soc"
1,00626,,00626,,00626,Hardy Frye,0,African American Studies,122,001,F,Letter Grade,F,"Afam Family, Am Soc"
2,00626,,00626,,00626,Hardy Frye,,African American Studies,122,001,Credit,Non-Letter Grade,Pass,"Afam Family, Am Soc"
3,00626,,00626,,00626,Hardy Frye,,African American Studies,122,001,No Credit,Non-Letter Grade,Not Pass,"Afam Family, Am Soc"
2,00628,,00628,,00628,Stephen Small,4,African American Studies,123,001,A,Letter Grade,A+,Social & Political
4,00628,,00628,,00628,Stephen Small,4,African American Studies,123,001,A,Letter Grade,A,Social & Political
3,00628,,00628,,00628,Stephen Small,3.7,African American Studies,123,001,A,Letter Grade,A-,Social & Political
3,00628,,00628,,00628,Stephen Small,3.3,African American Studies,123,001,B,Letter Grade,B+,Social & Political
1,00628,,00628,,00628,Stephen Small,0,African American Studies,123,001,F,Letter Grade,F,Social & Political
1,00628,,00628,,00628,Stephen Small,,African American Studies,123,001,Credit,Non-Letter Grade,Pass,Social & Political
6,00629,,00629,,00629,Ula Taylor,4,African American Studies,125,001,A,Letter Grade,A,Hist Civ Rights Mov
1,00629,,00629,,00629,Ula Taylor,3.7,African American Studies,125,001,A,Letter Grade,A-,Hist Civ Rights Mov
2,00629,,00629,,00629,Ula Taylor,3.3,African American Studies,125,001,B,Letter Grade,B+,Hist Civ Rights Mov
5,00629,,00629,,00629,Ula Taylor,2.7,African American Studies,125,001,B,Letter Grade,B-,Hist Civ Rights Mov
3,00629,,00629,,00629,Ula Taylor,2,African American Studies,125,001,C,Letter Grade,C,Hist Civ Rights Mov
1,00629,,00629,,00629,Ula Taylor,1.3,African American Studies,125,001,D,Letter Grade,D+,Hist Civ Rights Mov
1,00629,,00629,,00629,Ula Taylor,0.7,African American Studies,125,001,D,Letter Grade,D-,Hist Civ Rights Mov
1,00629,,00629,,00629,Ula Taylor,,African American Studies,125,001,Credit,Non-Letter Grade,Pass,Hist Civ Rights Mov
19,00631,,00631,,00631,Michel Laguerre,4,African American Studies,131,001,A,Letter Grade,A,"Carib Soc, Cultures"
4,00631,,00631,,00631,Michel Laguerre,3.7,African American Studies,131,001,A,Letter Grade,A-,"Carib Soc, Cultures"
1,00631,,00631,,00631,Michel Laguerre,3,African American Studies,131,001,B,Letter Grade,B,"Carib Soc, Cultures"
1,00631,,00631,,00631,Michel Laguerre,,African American Studies,131,001,Credit,Non-Letter Grade,Pass,"Carib Soc, Cultures"
1,00631,,00631,,00631,Michel Laguerre,,African American Studies,131,001,No Credit,Non-Letter Grade,Not Pass,"Carib Soc, Cultures"
1,00635,,00635,,00635,Darieck Scott,4,African American Studies,152F,001,A,Letter Grade,A+,Neo-Slave Narrative
3,00635,,00635,,00635,Darieck Scott,4,African American Studies,152F,001,A,Letter Grade,A,Neo-Slave Narrative
1,00635,,00635,,00635,Darieck Scott,3.7,African American Studies,152F,001,A,Letter Grade,A-,Neo-Slave Narrative
2,00635,,00635,,00635,Darieck Scott,3.3,African American Studies,152F,001,B,Letter Grade,B+,Neo-Slave Narrative
2,00635,,00635,,00635,Darieck Scott,3,African American Studies,152F,001,B,Letter Grade,B,Neo-Slave Narrative
3,00635,,00635,,00635,Darieck Scott,,African American Studies,152F,001,Credit,Non-Letter Grade,Pass,Neo-Slave Narrative
1,00635,,00635,,00635,Darieck Scott,,African American Studies,152F,001,No Credit,Non-Letter Grade,Not Pass,Neo-Slave Narrative
6,00638,,00638,,00638,Aya De Leon,4,African American Studies,156AC,001,A,Letter Grade,A+,Poetry 4 People:Int
35,00638,,00638,,00638,Aya De Leon,4,African American Studies,156AC,001,A,Letter Grade,A,Poetry 4 People:Int
6,00638,,00638,,00638,Aya De Leon,3.7,African American Studies,156AC,001,A,Letter Grade,A-,Poetry 4 People:Int
2,00638,,00638,,00638,Aya De Leon,3,African American Studies,156AC,001,B,Letter Grade,B,Poetry 4 People:Int
1,00638,,00638,,00638,Aya De Leon,2.3,African American Studies,156AC,001,C,Letter Grade,C+,Poetry 4 People:Int
4,00638,,00638,,00638,Aya De Leon,,African American Studies,156AC,001,Credit,Non-Letter Grade,Pass,Poetry 4 People:Int
5,00668,,00668,,00668,Aya De Leon,4,African American Studies,158B,001,A,Letter Grade,A,Poet 4 People:Prac
5,00767,,00767,,00767,Purushottama Bilimoria,4,African American Studies,173AC,001,A,Letter Grade,A,Gandhi: Cv Rts Amer
6,00767,,00767,,00767,Purushottama Bilimoria,3.7,African American Studies,173AC,001,A,Letter Grade,A-,Gandhi: Cv Rts Amer
3,00767,,00767,,00767,Purushottama Bilimoria,3.3,African American Studies,173AC,001,B,Letter Grade,B+,Gandhi: Cv Rts Amer
3,00767,,00767,,00767,Purushottama Bilimoria,,African American Studies,173AC,001,Credit,Non-Letter Grade,Pass,Gandhi: Cv Rts Amer
2,00674,,00674,,00674,Nailah Suad-Bakari,4,African American Studies,H195B,001,A,Letter Grade,A,Senior Honor Thesis
3,00677,,00677,,00677,Ula Taylor,,African American Studies,197,001,Credit,Non-Letter Grade,Pass,Field Study
44,00680,,00680,,00680,Nailah Suad-Bakari,,African American Studies,197,003,Credit,Non-Letter Grade,Pass,Field Study
1,00680,,00680,,00680,Nailah Suad-Bakari,,African American Studies,197,003,No Credit,Non-Letter Grade,Not Pass,Field Study
5,00681,,00681,,00681,Ula Taylor,,African American Studies,197,004,Credit,Non-Letter Grade,Pass,Field Study
85,00682,,00682,,00682,Aurelia Torng; Irene Lopez; Melissa Gioino; Ula Taylor,,African American Studies,198,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00682,,00682,,00682,Aurelia Torng; Irene Lopez; Melissa Gioino; Ula Taylor,,African American Studies,198,002,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
7,00758,,00758,,00758,Robert Allen,,African American Studies,198,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
9,00764,,00764,,00764,Ronald Williams,,African American Studies,198,004,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,00685,,00685,,00685,Leigh Raiford,,African American Studies,198,006,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
2,00689,,00689,,00689,Nailah Suad-Bakari,,African American Studies,198,009,Credit,Non-Letter Grade,Pass,Directed Group Stdy
4,00692,,00692,,00692,Nailah Suad-Bakari,,African American Studies,198,010,Credit,Non-Letter Grade,Pass,Directed Group Stdy
7,00695,,00695,,00695,Nailah Suad-Bakari,,African American Studies,198,011,Credit,Non-Letter Grade,Pass,Directed Group Stdy
7,00720,,00720,,00720,Leigh Raiford,4,African American Studies,240,001,A,Letter Grade,A,Spec Topics
3,00721,,00721,,00721,Michel Laguerre,4,African American Studies,241,001,A,Letter Grade,A,Spec Topics
13,00728,,00728,,00728,Leigh Raiford,,African American Studies,296,001,Credit,Non-Letter Grade,Satisfactory,Dir Diss Research
1,00734,,00734,,00734,Aya De Leon,,African American Studies,299,001,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
2,00737,,00737,,00737,Leigh Raiford,,African American Studies,299,002,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
1,00740,,00740,,00740,Ula Taylor,4,African American Studies,299,003,A,Letter Grade,A,Ind Stdy/Res
1,00743,,00743,,00743,Stephen Small,4,African American Studies,299,004,A,Letter Grade,A,Ind Stdy/Res
6,00752,,00752,,00752,Leigh Raiford,,African American Studies,602,001,Credit,Non-Letter Grade,Satisfactory,Ind Stdy For Doc St
6,01653,,01653,,01653,Jeffrey Perloff; Sofia Villas-Boas,4,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A+,Issues In Agri Econ
5,01653,,01653,,01653,Jeffrey Perloff; Sofia Villas-Boas,4,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A,Issues In Agri Econ
3,01653,,01653,,01653,Jeffrey Perloff; Sofia Villas-Boas,3.7,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A-,Issues In Agri Econ
16,01659,,01659,,01659,Maximilian Auffhammer,4,Ag & Resource Econ & Pol,212,001,A,Letter Grade,A,Econometrics 2
3,01659,,01659,,01659,Maximilian Auffhammer,3.7,Ag & Resource Econ & Pol,212,001,A,Letter Grade,A-,Econometrics 2
3,01659,,01659,,01659,Maximilian Auffhammer,3.3,Ag & Resource Econ & Pol,212,001,B,Letter Grade,B+,Econometrics 2
1,01659,,01659,,01659,Maximilian Auffhammer,3,Ag & Resource Econ & Pol,212,001,B,Letter Grade,B,Econometrics 2
1,01659,,01659,,01659,Maximilian Auffhammer,,Ag & Resource Econ & Pol,212,001,Credit,Non-Letter Grade,Satisfactory,Econometrics 2
3,01665,,01665,,01665,Elisabeth Sadoulet; Maximilian Auffhammer,4,Ag & Resource Econ & Pol,219B,001,A,Letter Grade,A,Econometric Proj
2,01665,,01665,,01665,Elisabeth Sadoulet; Maximilian Auffhammer,3.7,Ag & Resource Econ & Pol,219B,001,A,Letter Grade,A-,Econometric Proj
3,01665,,01665,,01665,Elisabeth Sadoulet; Maximilian Auffhammer,3.3,Ag & Resource Econ & Pol,219B,001,B,Letter Grade,B+,Econometric Proj
4,01665,,01665,,01665,Elisabeth Sadoulet; Maximilian Auffhammer,3,Ag & Resource Econ & Pol,219B,001,B,Letter Grade,B,Econometric Proj
1,01665,,01665,,01665,Elisabeth Sadoulet; Maximilian Auffhammer,2.7,Ag & Resource Econ & Pol,219B,001,B,Letter Grade,B-,Econometric Proj
