Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,00509,,00509,,00509,Aparajita Nanda,,African American Studies,R1B,001,No Credit,Non-Letter Grade,Not Pass,Freshmn Composition
5,00514,,00514,,00514,Ronald Williams,4,African American Studies,R1B,002,A,Letter Grade,A,Freshmn Composition
6,00514,,00514,,00514,Ronald Williams,3.7,African American Studies,R1B,002,A,Letter Grade,A-,Freshmn Composition
2,00514,,00514,,00514,Ronald Williams,3.3,African American Studies,R1B,002,B,Letter Grade,B+,Freshmn Composition
4,00514,,00514,,00514,Ronald Williams,3,African American Studies,R1B,002,B,Letter Grade,B,Freshmn Composition
1,00514,,00514,,00514,Ronald Williams,2.3,African American Studies,R1B,002,C,Letter Grade,C+,Freshmn Composition
1,00514,,00514,,00514,Ronald Williams,1.7,African American Studies,R1B,002,C,Letter Grade,C-,Freshmn Composition
4,00515,,00515,,00515,G. Ugo Nwokeji,4,African American Studies,4A,001,A,Letter Grade,A,Africa:  Hist & Cul
9,00515,,00515,,00515,G. Ugo Nwokeji,3.7,African American Studies,4A,001,A,Letter Grade,A-,Africa:  Hist & Cul
9,00515,,00515,,00515,G. Ugo Nwokeji,3.3,African American Studies,4A,001,B,Letter Grade,B+,Africa:  Hist & Cul
7,00515,,00515,,00515,G. Ugo Nwokeji,3,African American Studies,4A,001,B,Letter Grade,B,Africa:  Hist & Cul
7,00515,,00515,,00515,G. Ugo Nwokeji,2.7,African American Studies,4A,001,B,Letter Grade,B-,Africa:  Hist & Cul
5,00515,,00515,,00515,G. Ugo Nwokeji,2.3,African American Studies,4A,001,C,Letter Grade,C+,Africa:  Hist & Cul
5,00515,,00515,,00515,G. Ugo Nwokeji,1.7,African American Studies,4A,001,C,Letter Grade,C-,Africa:  Hist & Cul
3,00515,,00515,,00515,G. Ugo Nwokeji,1.3,African American Studies,4A,001,D,Letter Grade,D+,Africa:  Hist & Cul
1,00515,,00515,,00515,G. Ugo Nwokeji,1,African American Studies,4A,001,D,Letter Grade,D,Africa:  Hist & Cul
1,00515,,00515,,00515,G. Ugo Nwokeji,0.7,African American Studies,4A,001,D,Letter Grade,D-,Africa:  Hist & Cul
5,00515,,00515,,00515,G. Ugo Nwokeji,,African American Studies,4A,001,Credit,Non-Letter Grade,Pass,Africa:  Hist & Cul
2,00515,,00515,,00515,G. Ugo Nwokeji,,African American Studies,4A,001,No Credit,Non-Letter Grade,Not Pass,Africa:  Hist & Cul
5,00538,,00538,,00538,Robert Allen,4,African American Studies,5B,001,A,Letter Grade,A+,Afam Life & Cul U S
18,00538,,00538,,00538,Robert Allen,4,African American Studies,5B,001,A,Letter Grade,A,Afam Life & Cul U S
14,00538,,00538,,00538,Robert Allen,3.7,African American Studies,5B,001,A,Letter Grade,A-,Afam Life & Cul U S
1,00538,,00538,,00538,Robert Allen,3.3,African American Studies,5B,001,B,Letter Grade,B+,Afam Life & Cul U S
9,00538,,00538,,00538,Robert Allen,3,African American Studies,5B,001,B,Letter Grade,B,Afam Life & Cul U S
6,00538,,00538,,00538,Robert Allen,2.7,African American Studies,5B,001,B,Letter Grade,B-,Afam Life & Cul U S
2,00538,,00538,,00538,Robert Allen,2.3,African American Studies,5B,001,C,Letter Grade,C+,Afam Life & Cul U S
7,00538,,00538,,00538,Robert Allen,2,African American Studies,5B,001,C,Letter Grade,C,Afam Life & Cul U S
2,00538,,00538,,00538,Robert Allen,1.7,African American Studies,5B,001,C,Letter Grade,C-,Afam Life & Cul U S
1,00538,,00538,,00538,Robert Allen,0,African American Studies,5B,001,F,Letter Grade,F,Afam Life & Cul U S
8,00538,,00538,,00538,Robert Allen,,African American Studies,5B,001,Credit,Non-Letter Grade,Pass,Afam Life & Cul U S
4,00545,,00545,,00545,Sam Mchombo,4,African American Studies,10A,001,A,Letter Grade,A,Intermed Swahili
1,00545,,00545,,00545,Sam Mchombo,3.7,African American Studies,10A,001,A,Letter Grade,A-,Intermed Swahili
4,00548,,00548,,00548,Edwin Okongo,4,African American Studies,11A,001,A,Letter Grade,A+,Elementary Swahili
6,00548,,00548,,00548,Edwin Okongo,4,African American Studies,11A,001,A,Letter Grade,A,Elementary Swahili
3,00548,,00548,,00548,Edwin Okongo,3.7,African American Studies,11A,001,A,Letter Grade,A-,Elementary Swahili
1,00548,,00548,,00548,Edwin Okongo,3.3,African American Studies,11A,001,B,Letter Grade,B+,Elementary Swahili
2,00548,,00548,,00548,Edwin Okongo,3,African American Studies,11A,001,B,Letter Grade,B,Elementary Swahili
1,00548,,00548,,00548,Edwin Okongo,2.3,African American Studies,11A,001,C,Letter Grade,C+,Elementary Swahili
3,00548,,00548,,00548,Edwin Okongo,,African American Studies,11A,001,Credit,Non-Letter Grade,Pass,Elementary Swahili
2,00548,,00548,,00548,Edwin Okongo,,African American Studies,11A,001,No Credit,Non-Letter Grade,Not Pass,Elementary Swahili
4,00551,,00551,,00551,Edwin Okongo,4,African American Studies,11A,002,A,Letter Grade,A+,Elementary Swahili
6,00551,,00551,,00551,Edwin Okongo,4,African American Studies,11A,002,A,Letter Grade,A,Elementary Swahili
1,00551,,00551,,00551,Edwin Okongo,3.7,African American Studies,11A,002,A,Letter Grade,A-,Elementary Swahili
1,00551,,00551,,00551,Edwin Okongo,3.3,African American Studies,11A,002,B,Letter Grade,B+,Elementary Swahili
5,00551,,00551,,00551,Edwin Okongo,3,African American Studies,11A,002,B,Letter Grade,B,Elementary Swahili
1,00551,,00551,,00551,Edwin Okongo,2.7,African American Studies,11A,002,B,Letter Grade,B-,Elementary Swahili
3,00551,,00551,,00551,Edwin Okongo,2.3,African American Studies,11A,002,C,Letter Grade,C+,Elementary Swahili
4,00551,,00551,,00551,Edwin Okongo,2,African American Studies,11A,002,C,Letter Grade,C,Elementary Swahili
1,00551,,00551,,00551,Edwin Okongo,0.7,African American Studies,11A,002,D,Letter Grade,D-,Elementary Swahili
1,00551,,00551,,00551,Edwin Okongo,0,African American Studies,11A,002,F,Letter Grade,F,Elementary Swahili
5,00551,,00551,,00551,Edwin Okongo,,African American Studies,11A,002,Credit,Non-Letter Grade,Pass,Elementary Swahili
2,00554,,00554,,00554,Joseph Omwamba,4,African American Studies,15A,001,A,Letter Grade,A,Advanced Swahili
1,00554,,00554,,00554,Joseph Omwamba,3,African American Studies,15A,001,B,Letter Grade,B,Advanced Swahili
18,00557,,00557,,00557,Sam Mchombo,,African American Studies,24,001,Credit,Non-Letter Grade,Pass,Freshman Seminars
5,00559,,00559,,00559,Michael Cohen,4,African American Studies,27AC,001,A,Letter Grade,A+,Lives/Strug/Maj Cul
32,00559,,00559,,00559,Michael Cohen,4,African American Studies,27AC,001,A,Letter Grade,A,Lives/Strug/Maj Cul
16,00559,,00559,,00559,Michael Cohen,3.7,African American Studies,27AC,001,A,Letter Grade,A-,Lives/Strug/Maj Cul
7,00559,,00559,,00559,Michael Cohen,3.3,African American Studies,27AC,001,B,Letter Grade,B+,Lives/Strug/Maj Cul
5,00559,,00559,,00559,Michael Cohen,3,African American Studies,27AC,001,B,Letter Grade,B,Lives/Strug/Maj Cul
3,00559,,00559,,00559,Michael Cohen,2.7,African American Studies,27AC,001,B,Letter Grade,B-,Lives/Strug/Maj Cul
2,00559,,00559,,00559,Michael Cohen,2.3,African American Studies,27AC,001,C,Letter Grade,C+,Lives/Strug/Maj Cul
1,00559,,00559,,00559,Michael Cohen,2,African American Studies,27AC,001,C,Letter Grade,C,Lives/Strug/Maj Cul
40,00559,,00559,,00559,Michael Cohen,,African American Studies,27AC,001,Credit,Non-Letter Grade,Pass,Lives/Strug/Maj Cul
3,00559,,00559,,00559,Michael Cohen,,African American Studies,27AC,001,No Credit,Non-Letter Grade,Not Pass,Lives/Strug/Maj Cul
4,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,4,African American Studies,28AC,001,A,Letter Grade,A+,Glob & Min Am Comm
6,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,4,African American Studies,28AC,001,A,Letter Grade,A,Glob & Min Am Comm
14,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,3.7,African American Studies,28AC,001,A,Letter Grade,A-,Glob & Min Am Comm
2,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,3.3,African American Studies,28AC,001,B,Letter Grade,B+,Glob & Min Am Comm
4,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,3,African American Studies,28AC,001,B,Letter Grade,B,Glob & Min Am Comm
5,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,2.7,African American Studies,28AC,001,B,Letter Grade,B-,Glob & Min Am Comm
2,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,2.3,African American Studies,28AC,001,C,Letter Grade,C+,Glob & Min Am Comm
2,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,2,African American Studies,28AC,001,C,Letter Grade,C,Glob & Min Am Comm
3,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,1.7,African American Studies,28AC,001,C,Letter Grade,C-,Glob & Min Am Comm
1,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,1.3,African American Studies,28AC,001,D,Letter Grade,D+,Glob & Min Am Comm
3,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,1,African American Studies,28AC,001,D,Letter Grade,D,Glob & Min Am Comm
1,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,0.7,African American Studies,28AC,001,D,Letter Grade,D-,Glob & Min Am Comm
2,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,0,African American Studies,28AC,001,F,Letter Grade,F,Glob & Min Am Comm
7,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,,African American Studies,28AC,001,Credit,Non-Letter Grade,Pass,Glob & Min Am Comm
1,00560,,00560,,00560,Frederick Vincent; Kimberly Mcnair,,African American Studies,28AC,001,No Credit,Non-Letter Grade,Not Pass,Glob & Min Am Comm
1,00563,,00563,,00563,Sam Mchombo,4,African American Studies,30A,001,A,Letter Grade,A,Elementary Chichewa
1,00782,,00782,,00782,John Patton; Nailah Suad-Bakari,,African American Studies,84,001,Credit,Non-Letter Grade,Pass,Sophomore Seminar
2,00782,,00782,,00782,John Patton; Nailah Suad-Bakari,,African American Studies,84,001,No Credit,Non-Letter Grade,Not Pass,Sophomore Seminar
6,00572,,00572,,00572,Nailah Suad-Bakari,,African American Studies,98,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
9,00578,,00578,,00578,David Douglass; Hardy Frye,,African American Studies,98,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
29,00584,,00584,,00584,Ernest Honya; G. Ugo Nwokeji,,African American Studies,98,004,Credit,Non-Letter Grade,Pass,Directed Group Stdy
16,00590,,00590,,00590,Nailah Suad-Bakari,,African American Studies,98,006,Credit,Non-Letter Grade,Pass,Directed Group Stdy
25,00593,,00593,,00593,Nailah Suad-Bakari,,African American Studies,98,007,Credit,Non-Letter Grade,Pass,Directed Group Stdy
5,00596,,00596,,00596,Nailah Suad-Bakari,,African American Studies,98,008,Credit,Non-Letter Grade,Pass,Directed Group Stdy
10,00599,,00599,,00599,Nailah Suad-Bakari,,African American Studies,98,009,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00605,,00605,,00605,Nailah Suad-Bakari,,African American Studies,99,004,No Credit,Non-Letter Grade,Not Pass,Superv Indep Study
2,00608,,00608,,00608,Leigh Raiford,4,African American Studies,100,001,A,Letter Grade,A,Black Intllctl Thgh
4,00608,,00608,,00608,Leigh Raiford,3.7,African American Studies,100,001,A,Letter Grade,A-,Black Intllctl Thgh
2,00608,,00608,,00608,Leigh Raiford,3.3,African American Studies,100,001,B,Letter Grade,B+,Black Intllctl Thgh
3,00608,,00608,,00608,Leigh Raiford,3,African American Studies,100,001,B,Letter Grade,B,Black Intllctl Thgh
2,00608,,00608,,00608,Leigh Raiford,2.7,African American Studies,100,001,B,Letter Grade,B-,Black Intllctl Thgh
1,00608,,00608,,00608,Leigh Raiford,1,African American Studies,100,001,D,Letter Grade,D,Black Intllctl Thgh
1,00608,,00608,,00608,Leigh Raiford,0,African American Studies,100,001,F,Letter Grade,F,Black Intllctl Thgh
1,00614,,00614,,00614,Hardy Frye,4,African American Studies,101,001,A,Letter Grade,A+,Research Methods
6,00614,,00614,,00614,Hardy Frye,4,African American Studies,101,001,A,Letter Grade,A,Research Methods
3,00614,,00614,,00614,Hardy Frye,3.7,African American Studies,101,001,A,Letter Grade,A-,Research Methods
2,00614,,00614,,00614,Hardy Frye,3.3,African American Studies,101,001,B,Letter Grade,B+,Research Methods
1,00614,,00614,,00614,Hardy Frye,2.7,African American Studies,101,001,B,Letter Grade,B-,Research Methods
1,00614,,00614,,00614,Hardy Frye,2,African American Studies,101,001,C,Letter Grade,C,Research Methods
1,00614,,00614,,00614,Hardy Frye,0,African American Studies,101,001,F,Letter Grade,F,Research Methods
5,00619,,00619,,00619,Kwame Nimako,4,African American Studies,112A,001,A,Letter Grade,A,Pol/Eco Dev 3rd Wld
14,00619,,00619,,00619,Kwame Nimako,3.7,African American Studies,112A,001,A,Letter Grade,A-,Pol/Eco Dev 3rd Wld
9,00619,,00619,,00619,Kwame Nimako,3.3,African American Studies,112A,001,B,Letter Grade,B+,Pol/Eco Dev 3rd Wld
4,00619,,00619,,00619,Kwame Nimako,3,African American Studies,112A,001,B,Letter Grade,B,Pol/Eco Dev 3rd Wld
1,00619,,00619,,00619,Kwame Nimako,,African American Studies,112A,001,Credit,Non-Letter Grade,Pass,Pol/Eco Dev 3rd Wld
4,00620,,00620,,00620,Sam Mchombo,4,African American Studies,115,001,A,Letter Grade,A+,Lang Soc Iss Africa
15,00620,,00620,,00620,Sam Mchombo,4,African American Studies,115,001,A,Letter Grade,A,Lang Soc Iss Africa
2,00620,,00620,,00620,Sam Mchombo,3.7,African American Studies,115,001,A,Letter Grade,A-,Lang Soc Iss Africa
5,00620,,00620,,00620,Sam Mchombo,3.3,African American Studies,115,001,B,Letter Grade,B+,Lang Soc Iss Africa
6,00620,,00620,,00620,Sam Mchombo,3,African American Studies,115,001,B,Letter Grade,B,Lang Soc Iss Africa
2,00620,,00620,,00620,Sam Mchombo,2.7,African American Studies,115,001,B,Letter Grade,B-,Lang Soc Iss Africa
1,00620,,00620,,00620,Sam Mchombo,2,African American Studies,115,001,C,Letter Grade,C,Lang Soc Iss Africa
2,00620,,00620,,00620,Sam Mchombo,1,African American Studies,115,001,D,Letter Grade,D,Lang Soc Iss Africa
1,00620,,00620,,00620,Sam Mchombo,0,African American Studies,115,001,F,Letter Grade,F,Lang Soc Iss Africa
2,00620,,00620,,00620,Sam Mchombo,,African American Studies,115,001,Credit,Non-Letter Grade,Pass,Lang Soc Iss Africa
2,00623,,00623,,00623,Ula Taylor,4,African American Studies,116,001,A,Letter Grade,A+,Slavery And African
2,00623,,00623,,00623,Ula Taylor,4,African American Studies,116,001,A,Letter Grade,A,Slavery And African
2,00623,,00623,,00623,Ula Taylor,3.7,African American Studies,116,001,A,Letter Grade,A-,Slavery And African
2,00623,,00623,,00623,Ula Taylor,3.3,African American Studies,116,001,B,Letter Grade,B+,Slavery And African
1,00623,,00623,,00623,Ula Taylor,3,African American Studies,116,001,B,Letter Grade,B,Slavery And African
3,00623,,00623,,00623,Ula Taylor,2.7,African American Studies,116,001,B,Letter Grade,B-,Slavery And African
10,00623,,00623,,00623,Ula Taylor,2.3,African American Studies,116,001,C,Letter Grade,C+,Slavery And African
2,00623,,00623,,00623,Ula Taylor,1.7,African American Studies,116,001,C,Letter Grade,C-,Slavery And African
1,00623,,00623,,00623,Ula Taylor,1.3,African American Studies,116,001,D,Letter Grade,D+,Slavery And African
1,00623,,00623,,00623,Ula Taylor,1,African American Studies,116,001,D,Letter Grade,D,Slavery And African
1,00623,,00623,,00623,Ula Taylor,0,African American Studies,116,001,F,Letter Grade,F,Slavery And African
6,00623,,00623,,00623,Ula Taylor,,African American Studies,116,001,Credit,Non-Letter Grade,Pass,Slavery And African
10,00631,,00631,,00631,Ronald Williams,4,African American Studies,121,001,A,Letter Grade,A,"Blk Pol Life, U S"
1,00631,,00631,,00631,Ronald Williams,3.7,African American Studies,121,001,A,Letter Grade,A-,"Blk Pol Life, U S"
3,00631,,00631,,00631,Ronald Williams,3.3,African American Studies,121,001,B,Letter Grade,B+,"Blk Pol Life, U S"
1,00631,,00631,,00631,Ronald Williams,2,African American Studies,121,001,C,Letter Grade,C,"Blk Pol Life, U S"
1,00631,,00631,,00631,Ronald Williams,1,African American Studies,121,001,D,Letter Grade,D,"Blk Pol Life, U S"
1,00631,,00631,,00631,Ronald Williams,,African American Studies,121,001,Credit,Non-Letter Grade,Pass,"Blk Pol Life, U S"
2,00631,,00631,,00631,Ronald Williams,,African American Studies,121,001,No Credit,Non-Letter Grade,Not Pass,"Blk Pol Life, U S"
5,00632,,00632,,00632,Nailah Suad-Bakari,4,African American Studies,C133A,001,A,Letter Grade,A+,Race Urban Sch
9,00632,,00632,,00632,Nailah Suad-Bakari,4,African American Studies,C133A,001,A,Letter Grade,A,Race Urban Sch
5,00632,,00632,,00632,Nailah Suad-Bakari,3.7,African American Studies,C133A,001,A,Letter Grade,A-,Race Urban Sch
1,00632,,00632,,00632,Nailah Suad-Bakari,3.3,African American Studies,C133A,001,B,Letter Grade,B+,Race Urban Sch
1,00632,,00632,,00632,Nailah Suad-Bakari,3,African American Studies,C133A,001,B,Letter Grade,B,Race Urban Sch
1,00632,,00632,,00632,Nailah Suad-Bakari,,African American Studies,C133A,001,Credit,Non-Letter Grade,Pass,Race Urban Sch
11,00634,,00634,,00634,Michel Laguerre,4,African American Studies,137,001,A,Letter Grade,A,Multicultural Comm
3,00634,,00634,,00634,Michel Laguerre,3.7,African American Studies,137,001,A,Letter Grade,A-,Multicultural Comm
2,00634,,00634,,00634,Michel Laguerre,3,African American Studies,137,001,B,Letter Grade,B,Multicultural Comm
1,00634,,00634,,00634,Michel Laguerre,2.7,African American Studies,137,001,B,Letter Grade,B-,Multicultural Comm
1,00634,,00634,,00634,Michel Laguerre,,African American Studies,137,001,Credit,Non-Letter Grade,Pass,Multicultural Comm
2,00643,,00643,,00643,Doniel Wilson,4,African American Studies,139,004,A,Letter Grade,A+,Sel Top:Africam Soc
2,00643,,00643,,00643,Doniel Wilson,4,African American Studies,139,004,A,Letter Grade,A,Sel Top:Africam Soc
1,00643,,00643,,00643,Doniel Wilson,3.7,African American Studies,139,004,A,Letter Grade,A-,Sel Top:Africam Soc
2,00643,,00643,,00643,Doniel Wilson,3.3,African American Studies,139,004,B,Letter Grade,B+,Sel Top:Africam Soc
2,00643,,00643,,00643,Doniel Wilson,3,African American Studies,139,004,B,Letter Grade,B,Sel Top:Africam Soc
1,00643,,00643,,00643,Doniel Wilson,,African American Studies,139,004,Credit,Non-Letter Grade,Pass,Sel Top:Africam Soc
13,00791,,00791,,00791,Hashim Alauddeen; Nailah Suad-Bakari,4,African American Studies,139,006,A,Letter Grade,A+,Sel Top:Africam Soc
13,00791,,00791,,00791,Hashim Alauddeen; Nailah Suad-Bakari,4,African American Studies,139,006,A,Letter Grade,A,Sel Top:Africam Soc
5,00791,,00791,,00791,Hashim Alauddeen; Nailah Suad-Bakari,3.7,African American Studies,139,006,A,Letter Grade,A-,Sel Top:Africam Soc
2,00791,,00791,,00791,Hashim Alauddeen; Nailah Suad-Bakari,3.3,African American Studies,139,006,B,Letter Grade,B+,Sel Top:Africam Soc
1,00791,,00791,,00791,Hashim Alauddeen; Nailah Suad-Bakari,3,African American Studies,139,006,B,Letter Grade,B,Sel Top:Africam Soc
2,00791,,00791,,00791,Hashim Alauddeen; Nailah Suad-Bakari,2.7,African American Studies,139,006,B,Letter Grade,B-,Sel Top:Africam Soc
3,00794,,00794,,00794,Leigh Raiford,4,African American Studies,139,007,A,Letter Grade,A,Sel Top:Africam Soc
1,00794,,00794,,00794,Leigh Raiford,3.7,African American Studies,139,007,A,Letter Grade,A-,Sel Top:Africam Soc
1,00644,,00644,,00644,Darieck Scott,4,African American Studies,150B,001,A,Letter Grade,A+,Afriam Lit '20-Pres
7,00644,,00644,,00644,Darieck Scott,4,African American Studies,150B,001,A,Letter Grade,A,Afriam Lit '20-Pres
5,00644,,00644,,00644,Darieck Scott,3.7,African American Studies,150B,001,A,Letter Grade,A-,Afriam Lit '20-Pres
1,00644,,00644,,00644,Darieck Scott,3.3,African American Studies,150B,001,B,Letter Grade,B+,Afriam Lit '20-Pres
2,00644,,00644,,00644,Darieck Scott,3,African American Studies,150B,001,B,Letter Grade,B,Afriam Lit '20-Pres
3,00644,,00644,,00644,Darieck Scott,2.7,African American Studies,150B,001,B,Letter Grade,B-,Afriam Lit '20-Pres
1,00644,,00644,,00644,Darieck Scott,1,African American Studies,150B,001,D,Letter Grade,D,Afriam Lit '20-Pres
1,00647,,00647,,00647,Aparajita Nanda,4,African American Studies,155,001,A,Letter Grade,A+,Lit Carib: Sig Them
2,00647,,00647,,00647,Aparajita Nanda,4,African American Studies,155,001,A,Letter Grade,A,Lit Carib: Sig Them
5,00647,,00647,,00647,Aparajita Nanda,3.7,African American Studies,155,001,A,Letter Grade,A-,Lit Carib: Sig Them
4,00647,,00647,,00647,Aparajita Nanda,3.3,African American Studies,155,001,B,Letter Grade,B+,Lit Carib: Sig Them
2,00647,,00647,,00647,Aparajita Nanda,3,African American Studies,155,001,B,Letter Grade,B,Lit Carib: Sig Them
1,00647,,00647,,00647,Aparajita Nanda,2.7,African American Studies,155,001,B,Letter Grade,B-,Lit Carib: Sig Them
1,00647,,00647,,00647,Aparajita Nanda,2.3,African American Studies,155,001,C,Letter Grade,C+,Lit Carib: Sig Them
5,00650,,00650,,00650,Aya De Leon,4,African American Studies,158A,001,A,Letter Grade,A,Poetry 4 Peop:Teach
8,00653,,00653,,00653,Aya De Leon,4,African American Studies,159,001,A,Letter Grade,A,Spec Top Afam Lit
3,00653,,00653,,00653,Aya De Leon,3.7,African American Studies,159,001,A,Letter Grade,A-,Spec Top Afam Lit
2,00653,,00653,,00653,Aya De Leon,3,African American Studies,159,001,B,Letter Grade,B,Spec Top Afam Lit
1,00653,,00653,,00653,Aya De Leon,2.3,African American Studies,159,001,C,Letter Grade,C+,Spec Top Afam Lit
2,00656,,00656,,00656,Aparajita Nanda,4,African American Studies,159,002,A,Letter Grade,A,Spec Top Afam Lit
2,00656,,00656,,00656,Aparajita Nanda,3.7,African American Studies,159,002,A,Letter Grade,A-,Spec Top Afam Lit
