Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
4,00521,,00521,,00521,G. Ugo Nwokeji,2,African American Studies,4B,001,C,Letter Grade,C,Africa:  Hist & Cul
1,00521,,00521,,00521,G. Ugo Nwokeji,1.7,African American Studies,4B,001,C,Letter Grade,C-,Africa:  Hist & Cul
1,00521,,00521,,00521,G. Ugo Nwokeji,1.3,African American Studies,4B,001,D,Letter Grade,D+,Africa:  Hist & Cul
1,00521,,00521,,00521,G. Ugo Nwokeji,1,African American Studies,4B,001,D,Letter Grade,D,Africa:  Hist & Cul
2,00521,,00521,,00521,G. Ugo Nwokeji,0.7,African American Studies,4B,001,D,Letter Grade,D-,Africa:  Hist & Cul
1,00521,,00521,,00521,G. Ugo Nwokeji,0,African American Studies,4B,001,F,Letter Grade,F,Africa:  Hist & Cul
13,00521,,00521,,00521,G. Ugo Nwokeji,,African American Studies,4B,001,Credit,Non-Letter Grade,Pass,Africa:  Hist & Cul
1,00521,,00521,,00521,G. Ugo Nwokeji,,African American Studies,4B,001,No Credit,Non-Letter Grade,Not Pass,Africa:  Hist & Cul
9,00536,,00536,,00536,Robert Allen,4,African American Studies,5B,001,A,Letter Grade,A+,Afam Life & Cul U S
8,00536,,00536,,00536,Robert Allen,4,African American Studies,5B,001,A,Letter Grade,A,Afam Life & Cul U S
8,00536,,00536,,00536,Robert Allen,3.7,African American Studies,5B,001,A,Letter Grade,A-,Afam Life & Cul U S
7,00536,,00536,,00536,Robert Allen,3.3,African American Studies,5B,001,B,Letter Grade,B+,Afam Life & Cul U S
9,00536,,00536,,00536,Robert Allen,3,African American Studies,5B,001,B,Letter Grade,B,Afam Life & Cul U S
6,00536,,00536,,00536,Robert Allen,2.7,African American Studies,5B,001,B,Letter Grade,B-,Afam Life & Cul U S
2,00536,,00536,,00536,Robert Allen,2.3,African American Studies,5B,001,C,Letter Grade,C+,Afam Life & Cul U S
1,00536,,00536,,00536,Robert Allen,2,African American Studies,5B,001,C,Letter Grade,C,Afam Life & Cul U S
3,00536,,00536,,00536,Robert Allen,1.7,African American Studies,5B,001,C,Letter Grade,C-,Afam Life & Cul U S
1,00536,,00536,,00536,Robert Allen,1,African American Studies,5B,001,D,Letter Grade,D,Afam Life & Cul U S
1,00536,,00536,,00536,Robert Allen,0.7,African American Studies,5B,001,D,Letter Grade,D-,Afam Life & Cul U S
6,00536,,00536,,00536,Robert Allen,,African American Studies,5B,001,Credit,Non-Letter Grade,Pass,Afam Life & Cul U S
1,00548,,00548,,00548,Alassane Sow,4,African American Studies,C7B,001,A,Letter Grade,A,Elementary Wolof
1,00551,,00551,,00551,Alassane Sow,4,African American Studies,C8B,001,A,Letter Grade,A,Intermediate Wolof
2,00554,,00554,,00554,Christine Nyanda-Chacha,4,African American Studies,C10B,001,A,Letter Grade,A+,Intermed Swahili
1,00554,,00554,,00554,Christine Nyanda-Chacha,4,African American Studies,C10B,001,A,Letter Grade,A,Intermed Swahili
3,00557,,00557,,00557,Sam Mchombo,4,African American Studies,C11B,001,A,Letter Grade,A,Elementary Swahili
1,00557,,00557,,00557,Sam Mchombo,3.7,African American Studies,C11B,001,A,Letter Grade,A-,Elementary Swahili
1,00557,,00557,,00557,Sam Mchombo,3.3,African American Studies,C11B,001,B,Letter Grade,B+,Elementary Swahili
1,00557,,00557,,00557,Sam Mchombo,3,African American Studies,C11B,001,B,Letter Grade,B,Elementary Swahili
2,00560,,00560,,00560,Sam Mchombo,4,African American Studies,C11B,002,A,Letter Grade,A+,Elementary Swahili
2,00560,,00560,,00560,Sam Mchombo,3.7,African American Studies,C11B,002,A,Letter Grade,A-,Elementary Swahili
1,00560,,00560,,00560,Sam Mchombo,3.3,African American Studies,C11B,002,B,Letter Grade,B+,Elementary Swahili
1,00560,,00560,,00560,Sam Mchombo,3,African American Studies,C11B,002,B,Letter Grade,B,Elementary Swahili
1,00560,,00560,,00560,Sam Mchombo,2.7,African American Studies,C11B,002,B,Letter Grade,B-,Elementary Swahili
1,00560,,00560,,00560,Sam Mchombo,2.3,African American Studies,C11B,002,C,Letter Grade,C+,Elementary Swahili
1,00560,,00560,,00560,Sam Mchombo,,African American Studies,C11B,002,No Credit,Non-Letter Grade,Not Pass,Elementary Swahili
1,00564,,00564,,00564,Joseph Omwamba,4,African American Studies,C15B,001,A,Letter Grade,A,Advanced Swahili
1,00564,,00564,,00564,Joseph Omwamba,3.7,African American Studies,C15B,001,A,Letter Grade,A-,Advanced Swahili
13,00565,,00565,,00565,Stephen Small,4,African American Studies,24,001,A,Letter Grade,A,Freshman Seminars
1,00565,,00565,,00565,Stephen Small,,African American Studies,24,001,Credit,Non-Letter Grade,Pass,Freshman Seminars
5,00568,,00568,,00568,Sam Mchombo,4,African American Studies,C30B,001,A,Letter Grade,A,Elementary Chichewa
2,00568,,00568,,00568,Sam Mchombo,,African American Studies,C30B,001,Credit,Non-Letter Grade,Satisfactory,Elementary Chichewa
2,00571,,00571,,00571,Sam Mchombo,4,African American Studies,C31B,001,A,Letter Grade,A+,Intermed Chichewa
1,00749,,00749,,00749,Cara Stanley,4,African American Studies,39D,001,A,Letter Grade,A+,Fresh/Soph Seminar
3,00749,,00749,,00749,Cara Stanley,4,African American Studies,39D,001,A,Letter Grade,A,Fresh/Soph Seminar
3,00749,,00749,,00749,Cara Stanley,3.7,African American Studies,39D,001,A,Letter Grade,A-,Fresh/Soph Seminar
5,00749,,00749,,00749,Cara Stanley,3.3,African American Studies,39D,001,B,Letter Grade,B+,Fresh/Soph Seminar
3,00749,,00749,,00749,Cara Stanley,2.7,African American Studies,39D,001,B,Letter Grade,B-,Fresh/Soph Seminar
4,00749,,00749,,00749,Cara Stanley,,African American Studies,39D,001,Credit,Non-Letter Grade,Pass,Fresh/Soph Seminar
2,00746,,00746,,00746,John Patton,4,African American Studies,39E,002,A,Letter Grade,A+,Fresh/Soph Seminar
3,00746,,00746,,00746,John Patton,4,African American Studies,39E,002,A,Letter Grade,A,Fresh/Soph Seminar
7,00746,,00746,,00746,John Patton,3.7,African American Studies,39E,002,A,Letter Grade,A-,Fresh/Soph Seminar
5,00746,,00746,,00746,John Patton,3.3,African American Studies,39E,002,B,Letter Grade,B+,Fresh/Soph Seminar
2,00746,,00746,,00746,John Patton,3,African American Studies,39E,002,B,Letter Grade,B,Fresh/Soph Seminar
1,00746,,00746,,00746,John Patton,2.7,African American Studies,39E,002,B,Letter Grade,B-,Fresh/Soph Seminar
2,00746,,00746,,00746,John Patton,2.3,African American Studies,39E,002,C,Letter Grade,C+,Fresh/Soph Seminar
1,00746,,00746,,00746,John Patton,0,African American Studies,39E,002,F,Letter Grade,F,Fresh/Soph Seminar
3,00746,,00746,,00746,John Patton,,African American Studies,39E,002,Credit,Non-Letter Grade,Pass,Fresh/Soph Seminar
7,00566,,00566,,00566,Charles Henry,,African American Studies,98,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
4,00569,,00569,,00569,Charles Henry,,African American Studies,98,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,00569,,00569,,00569,Charles Henry,,African American Studies,98,002,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
30,00572,,00572,,00572,Lisa Morris; Nailah Suad-Bakari,,African American Studies,98,005,Credit,Non-Letter Grade,Pass,Directed Group Stdy
7,00575,,00575,,00575,Darieck Scott; Griffin Goc,,African American Studies,98,007,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,00578,,00578,,00578,Hardy Frye,,African American Studies,98,008,Credit,Non-Letter Grade,Pass,Directed Group Stdy
3,00578,,00578,,00578,Hardy Frye,,African American Studies,98,008,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
6,00581,,00581,,00581,Robert Allen,,African American Studies,98,009,Credit,Non-Letter Grade,Pass,Directed Group Stdy
7,00602,,00602,,00602,Percy Hintzen,4,African American Studies,112B,001,A,Letter Grade,A,Pol/Eco Dev 3rd Wld
20,00602,,00602,,00602,Percy Hintzen,3.7,African American Studies,112B,001,A,Letter Grade,A-,Pol/Eco Dev 3rd Wld
13,00602,,00602,,00602,Percy Hintzen,3.3,African American Studies,112B,001,B,Letter Grade,B+,Pol/Eco Dev 3rd Wld
5,00602,,00602,,00602,Percy Hintzen,3,African American Studies,112B,001,B,Letter Grade,B,Pol/Eco Dev 3rd Wld
2,00602,,00602,,00602,Percy Hintzen,2.7,African American Studies,112B,001,B,Letter Grade,B-,Pol/Eco Dev 3rd Wld
1,00602,,00602,,00602,Percy Hintzen,2.3,African American Studies,112B,001,C,Letter Grade,C+,Pol/Eco Dev 3rd Wld
2,00602,,00602,,00602,Percy Hintzen,2,African American Studies,112B,001,C,Letter Grade,C,Pol/Eco Dev 3rd Wld
1,00602,,00602,,00602,Percy Hintzen,1.7,African American Studies,112B,001,C,Letter Grade,C-,Pol/Eco Dev 3rd Wld
1,00602,,00602,,00602,Percy Hintzen,0.7,African American Studies,112B,001,D,Letter Grade,D-,Pol/Eco Dev 3rd Wld
1,00602,,00602,,00602,Percy Hintzen,0,African American Studies,112B,001,F,Letter Grade,F,Pol/Eco Dev 3rd Wld
1,00602,,00602,,00602,Percy Hintzen,,African American Studies,112B,001,Credit,Non-Letter Grade,Pass,Pol/Eco Dev 3rd Wld
1,00602,,00602,,00602,Percy Hintzen,,African American Studies,112B,001,No Credit,Non-Letter Grade,Not Pass,Pol/Eco Dev 3rd Wld
2,00608,,00608,,00608,Hardy Frye,4,African American Studies,122,001,A,Letter Grade,A+,"Afam Family, Am Soc"
5,00608,,00608,,00608,Hardy Frye,4,African American Studies,122,001,A,Letter Grade,A,"Afam Family, Am Soc"
11,00608,,00608,,00608,Hardy Frye,3.7,African American Studies,122,001,A,Letter Grade,A-,"Afam Family, Am Soc"
7,00608,,00608,,00608,Hardy Frye,3.3,African American Studies,122,001,B,Letter Grade,B+,"Afam Family, Am Soc"
15,00608,,00608,,00608,Hardy Frye,3,African American Studies,122,001,B,Letter Grade,B,"Afam Family, Am Soc"
5,00608,,00608,,00608,Hardy Frye,2.7,African American Studies,122,001,B,Letter Grade,B-,"Afam Family, Am Soc"
1,00608,,00608,,00608,Hardy Frye,2,African American Studies,122,001,C,Letter Grade,C,"Afam Family, Am Soc"
4,00608,,00608,,00608,Hardy Frye,,African American Studies,122,001,Credit,Non-Letter Grade,Pass,"Afam Family, Am Soc"
2,00608,,00608,,00608,Hardy Frye,,African American Studies,122,001,No Credit,Non-Letter Grade,Not Pass,"Afam Family, Am Soc"
5,00611,,00611,,00611,Stephen Small,4,African American Studies,123,001,A,Letter Grade,A,Social & Political
2,00611,,00611,,00611,Stephen Small,3.7,African American Studies,123,001,A,Letter Grade,A-,Social & Political
1,00611,,00611,,00611,Stephen Small,3.3,African American Studies,123,001,B,Letter Grade,B+,Social & Political
6,00611,,00611,,00611,Stephen Small,,African American Studies,123,001,Credit,Non-Letter Grade,Pass,Social & Political
1,00611,,00611,,00611,Stephen Small,,African American Studies,123,001,No Credit,Non-Letter Grade,Not Pass,Social & Political
7,00614,,00614,,00614,Michel Laguerre,4,African American Studies,139,001,A,Letter Grade,A,Sel Top:Africam Soc
9,00614,,00614,,00614,Michel Laguerre,3.7,African American Studies,139,001,A,Letter Grade,A-,Sel Top:Africam Soc
1,00614,,00614,,00614,Michel Laguerre,3.3,African American Studies,139,001,B,Letter Grade,B+,Sel Top:Africam Soc
1,00617,,00617,,00617,G. Ugo Nwokeji,4,African American Studies,139,002,A,Letter Grade,A,Sel Top:Africam Soc
3,00617,,00617,,00617,G. Ugo Nwokeji,3.7,African American Studies,139,002,A,Letter Grade,A-,Sel Top:Africam Soc
2,00617,,00617,,00617,G. Ugo Nwokeji,3.3,African American Studies,139,002,B,Letter Grade,B+,Sel Top:Africam Soc
1,00617,,00617,,00617,G. Ugo Nwokeji,3,African American Studies,139,002,B,Letter Grade,B,Sel Top:Africam Soc
1,00617,,00617,,00617,G. Ugo Nwokeji,2.7,African American Studies,139,002,B,Letter Grade,B-,Sel Top:Africam Soc
15,00620,,00620,,00620,Michael Cohen,4,African American Studies,142AC,001,A,Letter Grade,A,Race/American Film
16,00620,,00620,,00620,Michael Cohen,3.7,African American Studies,142AC,001,A,Letter Grade,A-,Race/American Film
14,00620,,00620,,00620,Michael Cohen,3.3,African American Studies,142AC,001,B,Letter Grade,B+,Race/American Film
13,00620,,00620,,00620,Michael Cohen,3,African American Studies,142AC,001,B,Letter Grade,B,Race/American Film
3,00620,,00620,,00620,Michael Cohen,2.7,African American Studies,142AC,001,B,Letter Grade,B-,Race/American Film
2,00620,,00620,,00620,Michael Cohen,2.3,African American Studies,142AC,001,C,Letter Grade,C+,Race/American Film
1,00620,,00620,,00620,Michael Cohen,2,African American Studies,142AC,001,C,Letter Grade,C,Race/American Film
1,00620,,00620,,00620,Michael Cohen,1,African American Studies,142AC,001,D,Letter Grade,D,Race/American Film
2,00620,,00620,,00620,Michael Cohen,0,African American Studies,142AC,001,F,Letter Grade,F,Race/American Film
24,00620,,00620,,00620,Michael Cohen,,African American Studies,142AC,001,Credit,Non-Letter Grade,Pass,Race/American Film
1,00620,,00620,,00620,Michael Cohen,,African American Studies,142AC,001,No Credit,Non-Letter Grade,Not Pass,Race/American Film
3,00626,,00626,,00626,Leigh Raiford,4,African American Studies,144,002,A,Letter Grade,A,Cultural Studies
6,00626,,00626,,00626,Leigh Raiford,3.7,African American Studies,144,002,A,Letter Grade,A-,Cultural Studies
3,00626,,00626,,00626,Leigh Raiford,3.3,African American Studies,144,002,B,Letter Grade,B+,Cultural Studies
1,00626,,00626,,00626,Leigh Raiford,2.7,African American Studies,144,002,B,Letter Grade,B-,Cultural Studies
1,00626,,00626,,00626,Leigh Raiford,1,African American Studies,144,002,D,Letter Grade,D,Cultural Studies
2,00626,,00626,,00626,Leigh Raiford,,African American Studies,144,002,Credit,Non-Letter Grade,Pass,Cultural Studies
1,00626,,00626,,00626,Leigh Raiford,,African American Studies,144,002,No Credit,Non-Letter Grade,Not Pass,Cultural Studies
4,00629,,00629,,00629,Aya De Leon,4,African American Studies,156AC,001,A,Letter Grade,A+,Poetry 4 People:Int
29,00629,,00629,,00629,Aya De Leon,4,African American Studies,156AC,001,A,Letter Grade,A,Poetry 4 People:Int
10,00629,,00629,,00629,Aya De Leon,3.7,African American Studies,156AC,001,A,Letter Grade,A-,Poetry 4 People:Int
5,00629,,00629,,00629,Aya De Leon,3.3,African American Studies,156AC,001,B,Letter Grade,B+,Poetry 4 People:Int
1,00629,,00629,,00629,Aya De Leon,3,African American Studies,156AC,001,B,Letter Grade,B,Poetry 4 People:Int
5,00629,,00629,,00629,Aya De Leon,,African American Studies,156AC,001,Credit,Non-Letter Grade,Pass,Poetry 4 People:Int
5,00656,,00656,,00656,Aya De Leon,4,African American Studies,158B,001,A,Letter Grade,A,Poet 4 People:Prac
1,00656,,00656,,00656,Aya De Leon,3,African American Studies,158B,001,B,Letter Grade,B,Poet 4 People:Prac
1,00659,,00659,,00659,Darieck Scott,4,African American Studies,159,001,A,Letter Grade,A+,Spec Top Afam Lit
10,00659,,00659,,00659,Darieck Scott,4,African American Studies,159,001,A,Letter Grade,A,Spec Top Afam Lit
2,00659,,00659,,00659,Darieck Scott,3.7,African American Studies,159,001,A,Letter Grade,A-,Spec Top Afam Lit
1,00659,,00659,,00659,Darieck Scott,3.3,African American Studies,159,001,B,Letter Grade,B+,Spec Top Afam Lit
1,00659,,00659,,00659,Darieck Scott,3,African American Studies,159,001,B,Letter Grade,B,Spec Top Afam Lit
1,00662,,00662,,00662,Darieck Scott,4,African American Studies,159,002,A,Letter Grade,A+,Spec Top Afam Lit
5,00662,,00662,,00662,Darieck Scott,4,African American Studies,159,002,A,Letter Grade,A,Spec Top Afam Lit
8,00662,,00662,,00662,Darieck Scott,3.7,African American Studies,159,002,A,Letter Grade,A-,Spec Top Afam Lit
5,00662,,00662,,00662,Darieck Scott,3.3,African American Studies,159,002,B,Letter Grade,B+,Spec Top Afam Lit
2,00662,,00662,,00662,Darieck Scott,3,African American Studies,159,002,B,Letter Grade,B,Spec Top Afam Lit
4,00662,,00662,,00662,Darieck Scott,2.7,African American Studies,159,002,B,Letter Grade,B-,Spec Top Afam Lit
3,00662,,00662,,00662,Darieck Scott,,African American Studies,159,002,Credit,Non-Letter Grade,Pass,Spec Top Afam Lit
1,00665,,00665,,00665,Charles Henry,4,African American Studies,190AC,001,A,Letter Grade,A+,Adv Sem Afr Dia Std
4,00665,,00665,,00665,Charles Henry,4,African American Studies,190AC,001,A,Letter Grade,A,Adv Sem Afr Dia Std
2,00665,,00665,,00665,Charles Henry,3.7,African American Studies,190AC,001,A,Letter Grade,A-,Adv Sem Afr Dia Std
2,00665,,00665,,00665,Charles Henry,3,African American Studies,190AC,001,B,Letter Grade,B,Adv Sem Afr Dia Std
1,00665,,00665,,00665,Charles Henry,2,African American Studies,190AC,001,C,Letter Grade,C,Adv Sem Afr Dia Std
1,00665,,00665,,00665,Charles Henry,0,African American Studies,190AC,001,F,Letter Grade,F,Adv Sem Afr Dia Std
2,00671,,00671,,00671,Ula Taylor,4,African American Studies,H195B,001,A,Letter Grade,A,Senior Honor Thesis
22,00683,,00683,,00683,Lisa Morris; Nailah Suad-Bakari,,African American Studies,198,005,Credit,Non-Letter Grade,Pass,Directed Group Stdy
7,00686,,00686,,00686,Darieck Scott; Griffin Goc,,African American Studies,198,007,Credit,Non-Letter Grade,Pass,Directed Group Stdy
4,00689,,00689,,00689,Hardy Frye,,African American Studies,198,008,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00689,,00689,,00689,Hardy Frye,,African American Studies,198,008,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
20,00692,,00692,,00692,Robert Allen,,African American Studies,198,009,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00710,,00710,,00710,Leigh Raiford,,African American Studies,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,00710,,00710,,00710,Leigh Raiford,,African American Studies,199,001,No Credit,Non-Letter Grade,Not Pass,Superv Indep Study
5,00716,,00716,,00716,Stephen Small,4,African American Studies,201B,001,A,Letter Grade,A,Qual Research Met
1,00716,,00716,,00716,Stephen Small,3.3,African American Studies,201B,001,B,Letter Grade,B+,Qual Research Met
2,00719,,00719,,00719,Leigh Raiford,3.7,African American Studies,240,001,A,Letter Grade,A-,Spec Topics
2,00721,,00721,,00721,Nailah Suad-Bakari,4,African American Studies,240,002,A,Letter Grade,A,Spec Topics
1,00721,,00721,,00721,Nailah Suad-Bakari,,African American Studies,240,002,Credit,Non-Letter Grade,Satisfactory,Spec Topics
2,00722,,00722,,00722,Michel Laguerre,4,African American Studies,256B,001,A,Letter Grade,A,Dias Citiz & Transn
4,00722,,00722,,00722,Michel Laguerre,3.7,African American Studies,256B,001,A,Letter Grade,A-,Dias Citiz & Transn
1,00722,,00722,,00722,Michel Laguerre,3.3,African American Studies,256B,001,B,Letter Grade,B+,Dias Citiz & Transn
3,00725,,00725,,00725,Percy Hintzen,4,African American Studies,257A,001,A,Letter Grade,A,Idnty Pol/Car/Afrc
10,00731,,00731,,00731,Charles Henry,,African American Studies,296,001,Credit,Non-Letter Grade,Satisfactory,Dir Diss Research
4,00733,,00733,,00733,Michael Cohen,4,African American Studies,298,001,A,Letter Grade,A,Master'S Exam Prep
2,00733,,00733,,00733,Michael Cohen,3.7,African American Studies,298,001,A,Letter Grade,A-,Master'S Exam Prep
7,00752,,00752,,00752,Robert Allen,,African American Studies,299,004,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
1,00755,,00755,,00755,Darieck Scott,4,African American Studies,299,005,A,Letter Grade,A,Ind Stdy/Res
9,00740,,00740,,00740,Ula Taylor,,African American Studies,602,001,Credit,Non-Letter Grade,Satisfactory,Ind Stdy For Doc St
1,01039,,01039,,01039,Lewis Feldman,4,Ag & Environmental Chem,299,013,A,Letter Grade,A,Research In Ag Chem
1,01042,,01042,,01042,Robert Fischer,,Ag & Environmental Chem,299,014,Credit,Non-Letter Grade,Satisfactory,Research In Ag Chem
1,01045,,01045,,01045,John Coates,4,Ag & Environmental Chem,299,015,A,Letter Grade,A,Research In Ag Chem
5,01703,,01703,,01703,Jeffrey Perloff; Sofia Villas-Boas,4,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A+,Issues In Agri Econ
7,01703,,01703,,01703,Jeffrey Perloff; Sofia Villas-Boas,4,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A,Issues In Agri Econ
1,01703,,01703,,01703,Jeffrey Perloff; Sofia Villas-Boas,3.7,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A-,Issues In Agri Econ
1,01703,,01703,,01703,Jeffrey Perloff; Sofia Villas-Boas,3.3,Ag & Resource Econ & Pol,202,001,B,Letter Grade,B+,Issues In Agri Econ
3,01709,,01709,,01709,Maximilian Auffhammer,4,Ag & Resource Econ & Pol,212,001,A,Letter Grade,A+,Econometrics 2
14,01709,,01709,,01709,Maximilian Auffhammer,4,Ag & Resource Econ & Pol,212,001,A,Letter Grade,A,Econometrics 2
5,01709,,01709,,01709,Maximilian Auffhammer,3.7,Ag & Resource Econ & Pol,212,001,A,Letter Grade,A-,Econometrics 2
7,01709,,01709,,01709,Maximilian Auffhammer,3.3,Ag & Resource Econ & Pol,212,001,B,Letter Grade,B+,Econometrics 2
3,01709,,01709,,01709,Maximilian Auffhammer,,Ag & Resource Econ & Pol,212,001,Credit,Non-Letter Grade,Satisfactory,Econometrics 2
1,01715,,01715,,01715,Arnold Zellner; Jeffrey Lafrance,3.7,Ag & Resource Econ & Pol,214,001,A,Letter Grade,A-,New Econometrics
3,01718,,01718,,01718,Elisabeth Sadoulet,4,Ag & Resource Econ & Pol,219B,001,A,Letter Grade,A,Econometric Proj
2,01718,,01718,,01718,Elisabeth Sadoulet,3.7,Ag & Resource Econ & Pol,219B,001,A,Letter Grade,A-,Econometric Proj
2,01718,,01718,,01718,Elisabeth Sadoulet,3.3,Ag & Resource Econ & Pol,219B,001,B,Letter Grade,B+,Econometric Proj
1,01718,,01718,,01718,Elisabeth Sadoulet,3,Ag & Resource Econ & Pol,219B,001,B,Letter Grade,B,Econometric Proj
3,01718,,01718,,01718,Elisabeth Sadoulet,2.7,Ag & Resource Econ & Pol,219B,001,B,Letter Grade,B-,Econometric Proj
1,01724,,01724,,01724,Brian Wright; Gordon Rausser,4,Ag & Resource Econ & Pol,242,001,A,Letter Grade,A+,Quant Policy Anlys
1,01724,,01724,,01724,Brian Wright; Gordon Rausser,4,Ag & Resource Econ & Pol,242,001,A,Letter Grade,A,Quant Policy Anlys
1,01724,,01724,,01724,Brian Wright; Gordon Rausser,3.3,Ag & Resource Econ & Pol,242,001,B,Letter Grade,B+,Quant Policy Anlys
9,01727,,01727,,01727,Brian Wright,,Ag & Resource Econ & Pol,249,001,Credit,Non-Letter Grade,Satisfactory,Policy Workshop
