Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,10140,,10140,,10140,G. Ugo Nwokeji,4,African American Studies,4A,001,A,Letter Grade,A+,Africa:  Hist & Cul
2,10140,,10140,,10140,G. Ugo Nwokeji,4,African American Studies,4A,001,A,Letter Grade,A,Africa:  Hist & Cul
2,10140,,10140,,10140,G. Ugo Nwokeji,3.7,African American Studies,4A,001,A,Letter Grade,A-,Africa:  Hist & Cul
4,10140,,10140,,10140,G. Ugo Nwokeji,3.3,African American Studies,4A,001,B,Letter Grade,B+,Africa:  Hist & Cul
2,10140,,10140,,10140,G. Ugo Nwokeji,3,African American Studies,4A,001,B,Letter Grade,B,Africa:  Hist & Cul
2,10140,,10140,,10140,G. Ugo Nwokeji,2.7,African American Studies,4A,001,B,Letter Grade,B-,Africa:  Hist & Cul
1,10140,,10140,,10140,G. Ugo Nwokeji,2,African American Studies,4A,001,C,Letter Grade,C,Africa:  Hist & Cul
2,10140,,10140,,10140,G. Ugo Nwokeji,0,African American Studies,4A,001,F,Letter Grade,F,Africa:  Hist & Cul
3,10150,,10150,,10150,Arif Gamal,4,African American Studies,4B,001,A,Letter Grade,A+,Africa:  Hist & Cul
10,10150,,10150,,10150,Arif Gamal,4,African American Studies,4B,001,A,Letter Grade,A,Africa:  Hist & Cul
2,10150,,10150,,10150,Arif Gamal,3.7,African American Studies,4B,001,A,Letter Grade,A-,Africa:  Hist & Cul
2,10150,,10150,,10150,Arif Gamal,3.3,African American Studies,4B,001,B,Letter Grade,B+,Africa:  Hist & Cul
3,10150,,10150,,10150,Arif Gamal,3,African American Studies,4B,001,B,Letter Grade,B,Africa:  Hist & Cul
1,10150,,10150,,10150,Arif Gamal,2.7,African American Studies,4B,001,B,Letter Grade,B-,Africa:  Hist & Cul
7,10150,,10150,,10150,Arif Gamal,2,African American Studies,4B,001,C,Letter Grade,C,Africa:  Hist & Cul
2,10150,,10150,,10150,Arif Gamal,,African American Studies,4B,001,Credit,Non-Letter Grade,Pass,Africa:  Hist & Cul
1,10150,,10150,,10150,Arif Gamal,,African American Studies,4B,001,No Credit,Non-Letter Grade,Not Pass,Africa:  Hist & Cul
1,10160,,10160,,10160,Cara Stanley,4,African American Studies,39D,001,A,Letter Grade,A+,Fresh/Soph Seminar
1,10160,,10160,,10160,Cara Stanley,4,African American Studies,39D,001,A,Letter Grade,A,Fresh/Soph Seminar
2,10160,,10160,,10160,Cara Stanley,3.7,African American Studies,39D,001,A,Letter Grade,A-,Fresh/Soph Seminar
6,10160,,10160,,10160,Cara Stanley,3.3,African American Studies,39D,001,B,Letter Grade,B+,Fresh/Soph Seminar
3,10160,,10160,,10160,Cara Stanley,3,African American Studies,39D,001,B,Letter Grade,B,Fresh/Soph Seminar
3,10160,,10160,,10160,Cara Stanley,2.7,African American Studies,39D,001,B,Letter Grade,B-,Fresh/Soph Seminar
2,10160,,10160,,10160,Cara Stanley,1.7,African American Studies,39D,001,C,Letter Grade,C-,Fresh/Soph Seminar
1,10160,,10160,,10160,Cara Stanley,,African American Studies,39D,001,Credit,Non-Letter Grade,Pass,Fresh/Soph Seminar
3,10165,,10165,,10165,John Patton,3.3,African American Studies,39E,001,B,Letter Grade,B+,Fresh/Soph Seminar
4,10165,,10165,,10165,John Patton,3,African American Studies,39E,001,B,Letter Grade,B,Fresh/Soph Seminar
2,10165,,10165,,10165,John Patton,2.7,African American Studies,39E,001,B,Letter Grade,B-,Fresh/Soph Seminar
1,10165,,10165,,10165,John Patton,2.3,African American Studies,39E,001,C,Letter Grade,C+,Fresh/Soph Seminar
4,10165,,10165,,10165,John Patton,2,African American Studies,39E,001,C,Letter Grade,C,Fresh/Soph Seminar
1,10165,,10165,,10165,John Patton,,African American Studies,39E,001,Credit,Non-Letter Grade,Pass,Fresh/Soph Seminar
15,10170,,10170,,10170,Stephen Small,4,African American Studies,W111,001,A,Letter Grade,A,"Race, Class & Gen"
9,10170,,10170,,10170,Stephen Small,3.7,African American Studies,W111,001,A,Letter Grade,A-,"Race, Class & Gen"
15,10170,,10170,,10170,Stephen Small,3.3,African American Studies,W111,001,B,Letter Grade,B+,"Race, Class & Gen"
4,10170,,10170,,10170,Stephen Small,3,African American Studies,W111,001,B,Letter Grade,B,"Race, Class & Gen"
7,10170,,10170,,10170,Stephen Small,2.7,African American Studies,W111,001,B,Letter Grade,B-,"Race, Class & Gen"
2,10170,,10170,,10170,Stephen Small,2.3,African American Studies,W111,001,C,Letter Grade,C+,"Race, Class & Gen"
1,10170,,10170,,10170,Stephen Small,2,African American Studies,W111,001,C,Letter Grade,C,"Race, Class & Gen"
1,10170,,10170,,10170,Stephen Small,1.7,African American Studies,W111,001,C,Letter Grade,C-,"Race, Class & Gen"
9,10170,,10170,,10170,Stephen Small,0,African American Studies,W111,001,F,Letter Grade,F,"Race, Class & Gen"
30,10170,,10170,,10170,Stephen Small,,African American Studies,W111,001,Credit,Non-Letter Grade,Pass,"Race, Class & Gen"
9,10170,,10170,,10170,Stephen Small,,African American Studies,W111,001,No Credit,Non-Letter Grade,Not Pass,"Race, Class & Gen"
2,10173,,10173,,10173,Sam Mchombo,4,African American Studies,115,001,A,Letter Grade,A+,Lang Soc Iss Africa
8,10173,,10173,,10173,Sam Mchombo,4,African American Studies,115,001,A,Letter Grade,A,Lang Soc Iss Africa
6,10173,,10173,,10173,Sam Mchombo,3.7,African American Studies,115,001,A,Letter Grade,A-,Lang Soc Iss Africa
5,10175,,10175,,10175,Charles Henry,4,African American Studies,W124,001,A,Letter Grade,A+,Pol Phil M L King
21,10175,,10175,,10175,Charles Henry,4,African American Studies,W124,001,A,Letter Grade,A,Pol Phil M L King
5,10175,,10175,,10175,Charles Henry,3.7,African American Studies,W124,001,A,Letter Grade,A-,Pol Phil M L King
4,10175,,10175,,10175,Charles Henry,3.3,African American Studies,W124,001,B,Letter Grade,B+,Pol Phil M L King
4,10175,,10175,,10175,Charles Henry,3,African American Studies,W124,001,B,Letter Grade,B,Pol Phil M L King
2,10175,,10175,,10175,Charles Henry,2.3,African American Studies,W124,001,C,Letter Grade,C+,Pol Phil M L King
2,10175,,10175,,10175,Charles Henry,2,African American Studies,W124,001,C,Letter Grade,C,Pol Phil M L King
3,10175,,10175,,10175,Charles Henry,1.7,African American Studies,W124,001,C,Letter Grade,C-,Pol Phil M L King
3,10175,,10175,,10175,Charles Henry,1.3,African American Studies,W124,001,D,Letter Grade,D+,Pol Phil M L King
1,10175,,10175,,10175,Charles Henry,1,African American Studies,W124,001,D,Letter Grade,D,Pol Phil M L King
1,10175,,10175,,10175,Charles Henry,0.7,African American Studies,W124,001,D,Letter Grade,D-,Pol Phil M L King
9,10175,,10175,,10175,Charles Henry,0,African American Studies,W124,001,F,Letter Grade,F,Pol Phil M L King
24,10175,,10175,,10175,Charles Henry,,African American Studies,W124,001,Credit,Non-Letter Grade,Pass,Pol Phil M L King
1,10175,,10175,,10175,Charles Henry,,African American Studies,W124,001,Credit,Non-Letter Grade,Satisfactory,Pol Phil M L King
15,10175,,10175,,10175,Charles Henry,,African American Studies,W124,001,No Credit,Non-Letter Grade,Not Pass,Pol Phil M L King
2,10190,,10190,,10190,Frederick Vincent,4,African American Studies,159,001,A,Letter Grade,A+,Spec Top Afam Lit
16,10190,,10190,,10190,Frederick Vincent,4,African American Studies,159,001,A,Letter Grade,A,Spec Top Afam Lit
1,10190,,10190,,10190,Frederick Vincent,3.7,African American Studies,159,001,A,Letter Grade,A-,Spec Top Afam Lit
1,10190,,10190,,10190,Frederick Vincent,2.7,African American Studies,159,001,B,Letter Grade,B-,Spec Top Afam Lit
1,10190,,10190,,10190,Frederick Vincent,2,African American Studies,159,001,C,Letter Grade,C,Spec Top Afam Lit
1,10190,,10190,,10190,Frederick Vincent,1.7,African American Studies,159,001,C,Letter Grade,C-,Spec Top Afam Lit
2,10190,,10190,,10190,Frederick Vincent,,African American Studies,159,001,Credit,Non-Letter Grade,Pass,Spec Top Afam Lit
9,10200,,10200,,10200,Jessyka Finley; Robert Allen,4,African American Studies,159,003,A,Letter Grade,A,Spec Top Afam Lit
1,10200,,10200,,10200,Jessyka Finley; Robert Allen,3.7,African American Studies,159,003,A,Letter Grade,A-,Spec Top Afam Lit
5,10200,,10200,,10200,Jessyka Finley; Robert Allen,3.3,African American Studies,159,003,B,Letter Grade,B+,Spec Top Afam Lit
1,10200,,10200,,10200,Jessyka Finley; Robert Allen,2,African American Studies,159,003,C,Letter Grade,C,Spec Top Afam Lit
1,10200,,10200,,10200,Jessyka Finley; Robert Allen,1,African American Studies,159,003,D,Letter Grade,D,Spec Top Afam Lit
2,10200,,10200,,10200,Jessyka Finley; Robert Allen,,African American Studies,159,003,Credit,Non-Letter Grade,Pass,Spec Top Afam Lit
2,10200,,10200,,10200,Jessyka Finley; Robert Allen,,African American Studies,159,003,No Credit,Non-Letter Grade,Not Pass,Spec Top Afam Lit
2,10203,,10203,,10203,Cecil Brown,4,African American Studies,159,004,A,Letter Grade,A,Spec Top Afam Lit
4,10203,,10203,,10203,Cecil Brown,3.7,African American Studies,159,004,A,Letter Grade,A-,Spec Top Afam Lit
5,10203,,10203,,10203,Cecil Brown,3.3,African American Studies,159,004,B,Letter Grade,B+,Spec Top Afam Lit
8,10203,,10203,,10203,Cecil Brown,3,African American Studies,159,004,B,Letter Grade,B,Spec Top Afam Lit
1,10203,,10203,,10203,Cecil Brown,2.7,African American Studies,159,004,B,Letter Grade,B-,Spec Top Afam Lit
2,10203,,10203,,10203,Cecil Brown,2.3,African American Studies,159,004,C,Letter Grade,C+,Spec Top Afam Lit
1,10203,,10203,,10203,Cecil Brown,,African American Studies,159,004,No Credit,Non-Letter Grade,Not Pass,Spec Top Afam Lit
1,10205,,10205,,10205,Percy Hintzen,,African American Studies,197,001,Credit,Non-Letter Grade,Pass,Field Study
1,10250,,10250,,10250,Robert Allen,,African American Studies,296,001,Credit,Non-Letter Grade,Satisfactory,Dir Diss Research
1,10255,,10255,,10255,Robert Allen,,African American Studies,296,002,Credit,Non-Letter Grade,Satisfactory,Dir Diss Research
4,10265,,10265,,10265,Robert Allen,,African American Studies,299,001,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
1,10275,,10275,,10275,G. Ugo Nwokeji,,African American Studies,299,003,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
2,10290,,10290,,10290,Stephen Small,4,African American Studies,299,006,A,Letter Grade,A,Ind Stdy/Res
1,10295,,10295,,10295,Brandi Catanese,4,African American Studies,299,007,A,Letter Grade,A,Ind Stdy/Res
2,11010,,11010,,11010,Peter Berck,,Ag & Resource Econ & Pol,N299,001,Credit,Non-Letter Grade,Satisfactory,Individual Research
9,11020,,11020,,11020,Peter Berck,,Ag & Resource Econ & Pol,N602,001,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
1,11505,,11505,,11505,Leigh Raiford,4,American Studies,101,001,A,Letter Grade,A+,Us Cultures In Time
4,11505,,11505,,11505,Leigh Raiford,4,American Studies,101,001,A,Letter Grade,A,Us Cultures In Time
3,11505,,11505,,11505,Leigh Raiford,3.7,American Studies,101,001,A,Letter Grade,A-,Us Cultures In Time
2,11505,,11505,,11505,Leigh Raiford,3.3,American Studies,101,001,B,Letter Grade,B+,Us Cultures In Time
2,11505,,11505,,11505,Leigh Raiford,3,American Studies,101,001,B,Letter Grade,B,Us Cultures In Time
1,11505,,11505,,11505,Leigh Raiford,2.7,American Studies,101,001,B,Letter Grade,B-,Us Cultures In Time
2,11505,,11505,,11505,Leigh Raiford,2.3,American Studies,101,001,C,Letter Grade,C+,Us Cultures In Time
1,11505,,11505,,11505,Leigh Raiford,1.7,American Studies,101,001,C,Letter Grade,C-,Us Cultures In Time
1,11505,,11505,,11505,Leigh Raiford,1,American Studies,101,001,D,Letter Grade,D,Us Cultures In Time
1,11505,,11505,,11505,Leigh Raiford,0.7,American Studies,101,001,D,Letter Grade,D-,Us Cultures In Time
1,11505,,11505,,11505,Leigh Raiford,,American Studies,101,001,Credit,Non-Letter Grade,Pass,Us Cultures In Time
1,11505,,11505,,11505,Leigh Raiford,,American Studies,101,001,No Credit,Non-Letter Grade,Not Pass,Us Cultures In Time
1,11510,,11510,,11510,Justin Gomer; Kathleen Moran,4,American Studies,101AC,001,A,Letter Grade,A+,Us Cultures In Time
3,11510,,11510,,11510,Justin Gomer; Kathleen Moran,4,American Studies,101AC,001,A,Letter Grade,A,Us Cultures In Time
8,11510,,11510,,11510,Justin Gomer; Kathleen Moran,3.7,American Studies,101AC,001,A,Letter Grade,A-,Us Cultures In Time
8,11510,,11510,,11510,Justin Gomer; Kathleen Moran,3.3,American Studies,101AC,001,B,Letter Grade,B+,Us Cultures In Time
5,11510,,11510,,11510,Justin Gomer; Kathleen Moran,3,American Studies,101AC,001,B,Letter Grade,B,Us Cultures In Time
8,11510,,11510,,11510,Justin Gomer; Kathleen Moran,2.7,American Studies,101AC,001,B,Letter Grade,B-,Us Cultures In Time
1,11510,,11510,,11510,Justin Gomer; Kathleen Moran,2,American Studies,101AC,001,C,Letter Grade,C,Us Cultures In Time
5,11510,,11510,,11510,Justin Gomer; Kathleen Moran,1.7,American Studies,101AC,001,C,Letter Grade,C-,Us Cultures In Time
1,11510,,11510,,11510,Justin Gomer; Kathleen Moran,0.7,American Studies,101AC,001,D,Letter Grade,D-,Us Cultures In Time
1,11510,,11510,,11510,Justin Gomer; Kathleen Moran,0,American Studies,101AC,001,F,Letter Grade,F,Us Cultures In Time
3,11510,,11510,,11510,Justin Gomer; Kathleen Moran,,American Studies,101AC,001,Credit,Non-Letter Grade,Pass,Us Cultures In Time
1,11510,,11510,,11510,Justin Gomer; Kathleen Moran,,American Studies,101AC,001,No Credit,Non-Letter Grade,Not Pass,Us Cultures In Time
1,11515,,11515,,11515,Gary Wren,4,American Studies,C125,001,A,Letter Grade,A+,Media And Politics
4,11515,,11515,,11515,Gary Wren,4,American Studies,C125,001,A,Letter Grade,A,Media And Politics
1,11515,,11515,,11515,Gary Wren,3.7,American Studies,C125,001,A,Letter Grade,A-,Media And Politics
4,11515,,11515,,11515,Gary Wren,3.3,American Studies,C125,001,B,Letter Grade,B+,Media And Politics
8,11515,,11515,,11515,Gary Wren,3,American Studies,C125,001,B,Letter Grade,B,Media And Politics
1,11515,,11515,,11515,Gary Wren,2.7,American Studies,C125,001,B,Letter Grade,B-,Media And Politics
2,11515,,11515,,11515,Gary Wren,2.3,American Studies,C125,001,C,Letter Grade,C+,Media And Politics
3,11515,,11515,,11515,Gary Wren,2,American Studies,C125,001,C,Letter Grade,C,Media And Politics
1,11515,,11515,,11515,Gary Wren,1.3,American Studies,C125,001,D,Letter Grade,D+,Media And Politics
1,11515,,11515,,11515,Gary Wren,1,American Studies,C125,001,D,Letter Grade,D,Media And Politics
1,11515,,11515,,11515,Gary Wren,0,American Studies,C125,001,F,Letter Grade,F,Media And Politics
1,11515,,11515,,11515,Gary Wren,,American Studies,C125,001,Credit,Non-Letter Grade,Satisfactory,Media And Politics
32,11520,,11520,,11520,Catherine Covey; Kathleen Moran,4,American Studies,180A,001,A,Letter Grade,A,Advertising America
31,11520,,11520,,11520,Catherine Covey; Kathleen Moran,3.7,American Studies,180A,001,A,Letter Grade,A-,Advertising America
25,11520,,11520,,11520,Catherine Covey; Kathleen Moran,3.3,American Studies,180A,001,B,Letter Grade,B+,Advertising America
22,11520,,11520,,11520,Catherine Covey; Kathleen Moran,3,American Studies,180A,001,B,Letter Grade,B,Advertising America
16,11520,,11520,,11520,Catherine Covey; Kathleen Moran,2.7,American Studies,180A,001,B,Letter Grade,B-,Advertising America
6,11520,,11520,,11520,Catherine Covey; Kathleen Moran,2.3,American Studies,180A,001,C,Letter Grade,C+,Advertising America
3,11520,,11520,,11520,Catherine Covey; Kathleen Moran,2,American Studies,180A,001,C,Letter Grade,C,Advertising America
9,11520,,11520,,11520,Catherine Covey; Kathleen Moran,1.7,American Studies,180A,001,C,Letter Grade,C-,Advertising America
1,11520,,11520,,11520,Catherine Covey; Kathleen Moran,1.3,American Studies,180A,001,D,Letter Grade,D+,Advertising America
2,11520,,11520,,11520,Catherine Covey; Kathleen Moran,1,American Studies,180A,001,D,Letter Grade,D,Advertising America
2,11520,,11520,,11520,Catherine Covey; Kathleen Moran,0.7,American Studies,180A,001,D,Letter Grade,D-,Advertising America
14,11520,,11520,,11520,Catherine Covey; Kathleen Moran,0,American Studies,180A,001,F,Letter Grade,F,Advertising America
30,11520,,11520,,11520,Catherine Covey; Kathleen Moran,,American Studies,180A,001,Credit,Non-Letter Grade,Pass,Advertising America
3,11520,,11520,,11520,Catherine Covey; Kathleen Moran,,American Studies,180A,001,No Credit,Non-Letter Grade,Not Pass,Advertising America
1,11520,,11520,,11520,Catherine Covey; Kathleen Moran,,American Studies,180A,001,No Credit,Non-Letter Grade,Unsatisfactory,Advertising America
1,11525,,11525,,11525,Timothy Rowe,4,American Studies,188F,001,A,Letter Grade,A+,Amer. Pop. Music
5,11525,,11525,,11525,Timothy Rowe,4,American Studies,188F,001,A,Letter Grade,A,Amer. Pop. Music
8,11525,,11525,,11525,Timothy Rowe,3.7,American Studies,188F,001,A,Letter Grade,A-,Amer. Pop. Music
8,11525,,11525,,11525,Timothy Rowe,3.3,American Studies,188F,001,B,Letter Grade,B+,Amer. Pop. Music
9,11525,,11525,,11525,Timothy Rowe,3,American Studies,188F,001,B,Letter Grade,B,Amer. Pop. Music
6,11525,,11525,,11525,Timothy Rowe,2.7,American Studies,188F,001,B,Letter Grade,B-,Amer. Pop. Music
4,11525,,11525,,11525,Timothy Rowe,2.3,American Studies,188F,001,C,Letter Grade,C+,Amer. Pop. Music
51,11525,,11525,,11525,Timothy Rowe,2,American Studies,188F,001,C,Letter Grade,C,Amer. Pop. Music
2,11525,,11525,,11525,Timothy Rowe,0,American Studies,188F,001,F,Letter Grade,F,Amer. Pop. Music
15,11525,,11525,,11525,Timothy Rowe,,American Studies,188F,001,Credit,Non-Letter Grade,Pass,Amer. Pop. Music
2,11525,,11525,,11525,Timothy Rowe,,American Studies,188F,001,No Credit,Non-Letter Grade,Not Pass,Amer. Pop. Music
3,11530,,11530,,11530,Kristen Loutensock,4,American Studies,188G,001,A,Letter Grade,A+,Pop Culture: Shop
84,11530,,11530,,11530,Kristen Loutensock,4,American Studies,188G,001,A,Letter Grade,A,Pop Culture: Shop
12,11530,,11530,,11530,Kristen Loutensock,3.7,American Studies,188G,001,A,Letter Grade,A-,Pop Culture: Shop
8,11530,,11530,,11530,Kristen Loutensock,3.3,American Studies,188G,001,B,Letter Grade,B+,Pop Culture: Shop
20,11530,,11530,,11530,Kristen Loutensock,3,American Studies,188G,001,B,Letter Grade,B,Pop Culture: Shop
7,11530,,11530,,11530,Kristen Loutensock,2.7,American Studies,188G,001,B,Letter Grade,B-,Pop Culture: Shop
8,11530,,11530,,11530,Kristen Loutensock,2.3,American Studies,188G,001,C,Letter Grade,C+,Pop Culture: Shop
12,11530,,11530,,11530,Kristen Loutensock,2,American Studies,188G,001,C,Letter Grade,C,Pop Culture: Shop
3,11530,,11530,,11530,Kristen Loutensock,1.7,American Studies,188G,001,C,Letter Grade,C-,Pop Culture: Shop
2,11530,,11530,,11530,Kristen Loutensock,1.3,American Studies,188G,001,D,Letter Grade,D+,Pop Culture: Shop
1,11530,,11530,,11530,Kristen Loutensock,1,American Studies,188G,001,D,Letter Grade,D,Pop Culture: Shop
6,11530,,11530,,11530,Kristen Loutensock,0,American Studies,188G,001,F,Letter Grade,F,Pop Culture: Shop
26,11530,,11530,,11530,Kristen Loutensock,,American Studies,188G,001,Credit,Non-Letter Grade,Pass,Pop Culture: Shop
1,11530,,11530,,11530,Kristen Loutensock,,American Studies,188G,001,Credit,Non-Letter Grade,Satisfactory,Pop Culture: Shop
2,11530,,11530,,11530,Kristen Loutensock,,American Studies,188G,001,No Credit,Non-Letter Grade,Not Pass,Pop Culture: Shop
84,11535,,11535,,11535,Christopher Chen,4,American Studies,188H,001,A,Letter Grade,A,Asian Amer Culture
5,11535,,11535,,11535,Christopher Chen,3.7,American Studies,188H,001,A,Letter Grade,A-,Asian Amer Culture
1,11535,,11535,,11535,Christopher Chen,2,American Studies,188H,001,C,Letter Grade,C,Asian Amer Culture
3,11535,,11535,,11535,Christopher Chen,0,American Studies,188H,001,F,Letter Grade,F,Asian Amer Culture
11,11535,,11535,,11535,Christopher Chen,,American Studies,188H,001,Credit,Non-Letter Grade,Pass,Asian Amer Culture
1,11535,,11535,,11535,Christopher Chen,,American Studies,188H,001,No Credit,Non-Letter Grade,Not Pass,Asian Amer Culture
4,12105,,12105,,12105,Sabrina Agarwal,4,Anthropology,1,001,A,Letter Grade,A+,Intro To Bio Anthro
12,12105,,12105,,12105,Sabrina Agarwal,4,Anthropology,1,001,A,Letter Grade,A,Intro To Bio Anthro
6,12105,,12105,,12105,Sabrina Agarwal,3.7,Anthropology,1,001,A,Letter Grade,A-,Intro To Bio Anthro
1,12105,,12105,,12105,Sabrina Agarwal,3.3,Anthropology,1,001,B,Letter Grade,B+,Intro To Bio Anthro
1,12105,,12105,,12105,Sabrina Agarwal,0,Anthropology,1,001,F,Letter Grade,F,Intro To Bio Anthro
2,12105,,12105,,12105,Sabrina Agarwal,,Anthropology,1,001,Credit,Non-Letter Grade,Pass,Intro To Bio Anthro
4,12125,,12125,,12125,John Chenoweth,4,Anthropology,2AC,001,A,Letter Grade,A+,Intro Archaeology
9,12125,,12125,,12125,John Chenoweth,4,Anthropology,2AC,001,A,Letter Grade,A,Intro Archaeology
4,12125,,12125,,12125,John Chenoweth,3.7,Anthropology,2AC,001,A,Letter Grade,A-,Intro Archaeology
1,12125,,12125,,12125,John Chenoweth,3.3,Anthropology,2AC,001,B,Letter Grade,B+,Intro Archaeology
2,12125,,12125,,12125,John Chenoweth,3,Anthropology,2AC,001,B,Letter Grade,B,Intro Archaeology
4,12125,,12125,,12125,John Chenoweth,2.7,Anthropology,2AC,001,B,Letter Grade,B-,Intro Archaeology
2,12125,,12125,,12125,John Chenoweth,2.3,Anthropology,2AC,001,C,Letter Grade,C+,Intro Archaeology
2,12125,,12125,,12125,John Chenoweth,2,Anthropology,2AC,001,C,Letter Grade,C,Intro Archaeology
2,12125,,12125,,12125,John Chenoweth,1.3,Anthropology,2AC,001,D,Letter Grade,D+,Intro Archaeology
2,12125,,12125,,12125,John Chenoweth,0,Anthropology,2AC,001,F,Letter Grade,F,Intro Archaeology
5,12125,,12125,,12125,John Chenoweth,,Anthropology,2AC,001,Credit,Non-Letter Grade,Pass,Intro Archaeology
6,12150,,12150,,12150,Arpita Roy,4,Anthropology,3AC,001,A,Letter Grade,A+,Intro Soc/Cult Ac
15,12150,,12150,,12150,Arpita Roy,4,Anthropology,3AC,001,A,Letter Grade,A,Intro Soc/Cult Ac
15,12150,,12150,,12150,Arpita Roy,3.7,Anthropology,3AC,001,A,Letter Grade,A-,Intro Soc/Cult Ac
6,12150,,12150,,12150,Arpita Roy,3.3,Anthropology,3AC,001,B,Letter Grade,B+,Intro Soc/Cult Ac
1,12150,,12150,,12150,Arpita Roy,3,Anthropology,3AC,001,B,Letter Grade,B,Intro Soc/Cult Ac
1,12150,,12150,,12150,Arpita Roy,0,Anthropology,3AC,001,F,Letter Grade,F,Intro Soc/Cult Ac
4,12150,,12150,,12150,Arpita Roy,,Anthropology,3AC,001,Credit,Non-Letter Grade,Pass,Intro Soc/Cult Ac
2,12175,,12175,,12175,Terrence Deacon; Theresa Macphail,4,Anthropology,R5B,001,A,Letter Grade,A+,Reading & Comp
2,12175,,12175,,12175,Terrence Deacon; Theresa Macphail,4,Anthropology,R5B,001,A,Letter Grade,A,Reading & Comp
6,12175,,12175,,12175,Terrence Deacon; Theresa Macphail,3.7,Anthropology,R5B,001,A,Letter Grade,A-,Reading & Comp
