Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
2,00629,,00629,,00629,Percy Hintzen,,African American Studies,112A,001,No Credit,Non-Letter Grade,Not Pass,Pol/Eco Dev 3rd Wld
5,00632,,00632,,00632,Ula Taylor,4,African American Studies,116,001,A,Letter Grade,A,Slavery And African
2,00632,,00632,,00632,Ula Taylor,3.7,African American Studies,116,001,A,Letter Grade,A-,Slavery And African
7,00632,,00632,,00632,Ula Taylor,3.3,African American Studies,116,001,B,Letter Grade,B+,Slavery And African
6,00632,,00632,,00632,Ula Taylor,3,African American Studies,116,001,B,Letter Grade,B,Slavery And African
5,00632,,00632,,00632,Ula Taylor,2.3,African American Studies,116,001,C,Letter Grade,C+,Slavery And African
2,00632,,00632,,00632,Ula Taylor,2,African American Studies,116,001,C,Letter Grade,C,Slavery And African
4,00632,,00632,,00632,Ula Taylor,1.7,African American Studies,116,001,C,Letter Grade,C-,Slavery And African
2,00632,,00632,,00632,Ula Taylor,1.3,African American Studies,116,001,D,Letter Grade,D+,Slavery And African
1,00632,,00632,,00632,Ula Taylor,1,African American Studies,116,001,D,Letter Grade,D,Slavery And African
4,00632,,00632,,00632,Ula Taylor,0.7,African American Studies,116,001,D,Letter Grade,D-,Slavery And African
2,00632,,00632,,00632,Ula Taylor,0,African American Studies,116,001,F,Letter Grade,F,Slavery And African
6,00632,,00632,,00632,Ula Taylor,,African American Studies,116,001,Credit,Non-Letter Grade,Pass,Slavery And African
5,00632,,00632,,00632,Ula Taylor,,African American Studies,116,001,No Credit,Non-Letter Grade,Not Pass,Slavery And African
6,00647,,00647,,00647,Michel Laguerre,4,African American Studies,C134,001,A,Letter Grade,A,Info Tech And Soc
2,00647,,00647,,00647,Michel Laguerre,3.7,African American Studies,C134,001,A,Letter Grade,A-,Info Tech And Soc
1,00647,,00647,,00647,Michel Laguerre,3,African American Studies,C134,001,B,Letter Grade,B,Info Tech And Soc
2,00647,,00647,,00647,Michel Laguerre,2.7,African American Studies,C134,001,B,Letter Grade,B-,Info Tech And Soc
1,00647,,00647,,00647,Michel Laguerre,1.7,African American Studies,C134,001,C,Letter Grade,C-,Info Tech And Soc
1,00647,,00647,,00647,Michel Laguerre,,African American Studies,C134,001,Credit,Non-Letter Grade,Pass,Info Tech And Soc
1,00647,,00647,,00647,Michel Laguerre,,African American Studies,C134,001,No Credit,Non-Letter Grade,Not Pass,Info Tech And Soc
5,00653,,00653,,00653,Charles Henry; Ronald Williams,4,African American Studies,138,001,A,Letter Grade,A,Black Nationalism
7,00653,,00653,,00653,Charles Henry; Ronald Williams,3.7,African American Studies,138,001,A,Letter Grade,A-,Black Nationalism
2,00653,,00653,,00653,Charles Henry; Ronald Williams,3.3,African American Studies,138,001,B,Letter Grade,B+,Black Nationalism
13,00653,,00653,,00653,Charles Henry; Ronald Williams,3,African American Studies,138,001,B,Letter Grade,B,Black Nationalism
6,00653,,00653,,00653,Charles Henry; Ronald Williams,2.7,African American Studies,138,001,B,Letter Grade,B-,Black Nationalism
4,00653,,00653,,00653,Charles Henry; Ronald Williams,2.3,African American Studies,138,001,C,Letter Grade,C+,Black Nationalism
2,00653,,00653,,00653,Charles Henry; Ronald Williams,2,African American Studies,138,001,C,Letter Grade,C,Black Nationalism
1,00653,,00653,,00653,Charles Henry; Ronald Williams,1.3,African American Studies,138,001,D,Letter Grade,D+,Black Nationalism
1,00653,,00653,,00653,Charles Henry; Ronald Williams,0,African American Studies,138,001,F,Letter Grade,F,Black Nationalism
4,00653,,00653,,00653,Charles Henry; Ronald Williams,,African American Studies,138,001,Credit,Non-Letter Grade,Pass,Black Nationalism
1,00653,,00653,,00653,Charles Henry; Ronald Williams,,African American Studies,138,001,No Credit,Non-Letter Grade,Not Pass,Black Nationalism
19,00656,,00656,,00656,Michael Cohen,4,African American Studies,142AC,001,A,Letter Grade,A,Race/American Film
14,00656,,00656,,00656,Michael Cohen,3.7,African American Studies,142AC,001,A,Letter Grade,A-,Race/American Film
13,00656,,00656,,00656,Michael Cohen,3.3,African American Studies,142AC,001,B,Letter Grade,B+,Race/American Film
19,00656,,00656,,00656,Michael Cohen,3,African American Studies,142AC,001,B,Letter Grade,B,Race/American Film
1,00656,,00656,,00656,Michael Cohen,2.7,African American Studies,142AC,001,B,Letter Grade,B-,Race/American Film
2,00656,,00656,,00656,Michael Cohen,2.3,African American Studies,142AC,001,C,Letter Grade,C+,Race/American Film
3,00656,,00656,,00656,Michael Cohen,2,African American Studies,142AC,001,C,Letter Grade,C,Race/American Film
1,00656,,00656,,00656,Michael Cohen,1.7,African American Studies,142AC,001,C,Letter Grade,C-,Race/American Film
1,00656,,00656,,00656,Michael Cohen,0,African American Studies,142AC,001,F,Letter Grade,F,Race/American Film
12,00656,,00656,,00656,Michael Cohen,,African American Studies,142AC,001,Credit,Non-Letter Grade,Pass,Race/American Film
2,00668,,00668,,00668,Aparajita Nanda,4,African American Studies,155,001,A,Letter Grade,A+,Lit Carib: Sig Them
7,00668,,00668,,00668,Aparajita Nanda,4,African American Studies,155,001,A,Letter Grade,A,Lit Carib: Sig Them
8,00668,,00668,,00668,Aparajita Nanda,3.7,African American Studies,155,001,A,Letter Grade,A-,Lit Carib: Sig Them
7,00668,,00668,,00668,Aparajita Nanda,3.3,African American Studies,155,001,B,Letter Grade,B+,Lit Carib: Sig Them
4,00668,,00668,,00668,Aparajita Nanda,3,African American Studies,155,001,B,Letter Grade,B,Lit Carib: Sig Them
1,00668,,00668,,00668,Aparajita Nanda,2.3,African American Studies,155,001,C,Letter Grade,C+,Lit Carib: Sig Them
1,00668,,00668,,00668,Aparajita Nanda,2,African American Studies,155,001,C,Letter Grade,C,Lit Carib: Sig Them
5,00671,,00671,,00671,Aya De Leon,4,African American Studies,158A,001,A,Letter Grade,A,Poetry 4 Peop:Teach
1,00671,,00671,,00671,Aya De Leon,3.7,African American Studies,158A,001,A,Letter Grade,A-,Poetry 4 Peop:Teach
1,00671,,00671,,00671,Aya De Leon,3.3,African American Studies,158A,001,B,Letter Grade,B+,Poetry 4 Peop:Teach
6,00673,,00673,,00673,Darieck Scott,4,African American Studies,159,001,A,Letter Grade,A,Spec Top Afam Lit
11,00673,,00673,,00673,Darieck Scott,3.7,African American Studies,159,001,A,Letter Grade,A-,Spec Top Afam Lit
5,00673,,00673,,00673,Darieck Scott,3.3,African American Studies,159,001,B,Letter Grade,B+,Spec Top Afam Lit
2,00673,,00673,,00673,Darieck Scott,3,African American Studies,159,001,B,Letter Grade,B,Spec Top Afam Lit
4,00673,,00673,,00673,Darieck Scott,2.7,African American Studies,159,001,B,Letter Grade,B-,Spec Top Afam Lit
4,00673,,00673,,00673,Darieck Scott,2.3,African American Studies,159,001,C,Letter Grade,C+,Spec Top Afam Lit
1,00673,,00673,,00673,Darieck Scott,2,African American Studies,159,001,C,Letter Grade,C,Spec Top Afam Lit
1,00673,,00673,,00673,Darieck Scott,1.3,African American Studies,159,001,D,Letter Grade,D+,Spec Top Afam Lit
3,00673,,00673,,00673,Darieck Scott,0,African American Studies,159,001,F,Letter Grade,F,Spec Top Afam Lit
1,00673,,00673,,00673,Darieck Scott,,African American Studies,159,001,Credit,Non-Letter Grade,Pass,Spec Top Afam Lit
3,00674,,00674,,00674,Aya De Leon,4,African American Studies,159,002,A,Letter Grade,A,Spec Top Afam Lit
4,00674,,00674,,00674,Aya De Leon,3.7,African American Studies,159,002,A,Letter Grade,A-,Spec Top Afam Lit
4,00674,,00674,,00674,Aya De Leon,3.3,African American Studies,159,002,B,Letter Grade,B+,Spec Top Afam Lit
4,00674,,00674,,00674,Aya De Leon,3,African American Studies,159,002,B,Letter Grade,B,Spec Top Afam Lit
1,00674,,00674,,00674,Aya De Leon,2,African American Studies,159,002,C,Letter Grade,C,Spec Top Afam Lit
2,00677,,00677,,00677,Aparajita Nanda,4,African American Studies,159,003,A,Letter Grade,A,Spec Top Afam Lit
2,00677,,00677,,00677,Aparajita Nanda,3.7,African American Studies,159,003,A,Letter Grade,A-,Spec Top Afam Lit
2,00677,,00677,,00677,Aparajita Nanda,3.3,African American Studies,159,003,B,Letter Grade,B+,Spec Top Afam Lit
1,00677,,00677,,00677,Aparajita Nanda,3,African American Studies,159,003,B,Letter Grade,B,Spec Top Afam Lit
1,00677,,00677,,00677,Aparajita Nanda,2.7,African American Studies,159,003,B,Letter Grade,B-,Spec Top Afam Lit
2,00677,,00677,,00677,Aparajita Nanda,,African American Studies,159,003,Credit,Non-Letter Grade,Pass,Spec Top Afam Lit
1,00677,,00677,,00677,Aparajita Nanda,,African American Studies,159,003,No Credit,Non-Letter Grade,Not Pass,Spec Top Afam Lit
29,00695,,00695,,00695,Lisa Morris; Ula Taylor,,African American Studies,198,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00695,,00695,,00695,Lisa Morris; Ula Taylor,,African American Studies,198,003,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
6,00698,,00698,,00698,Charles Henry; Jennie Cottle,,African American Studies,198,004,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00698,,00698,,00698,Charles Henry; Jennie Cottle,,African American Studies,198,004,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
15,00703,,00703,,00703,Charles Henry; Christopher Reid,,African American Studies,198,006,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,00710,,00710,,00710,Charles Henry,,African American Studies,198,009,Credit,Non-Letter Grade,Pass,Directed Group Stdy
3,00713,,00713,,00713,Robert Allen,,African American Studies,198,010,Credit,Non-Letter Grade,Pass,Directed Group Stdy
8,00716,,00716,,00716,Robert Allen,,African American Studies,198,011,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00731,,00731,,00731,Ula Taylor,,African American Studies,199,001,No Credit,Non-Letter Grade,Not Pass,Superv Indep Study
1,00734,,00734,,00734,Charles Henry,,African American Studies,199,002,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,00737,,00737,,00737,Percy Hintzen,,African American Studies,199,003,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,00740,,00740,,00740,Aya De Leon,,African American Studies,199,004,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,00743,,00743,,00743,Leigh Raiford,4,African American Studies,201A,001,A,Letter Grade,A,Inter Res Meth
5,00743,,00743,,00743,Leigh Raiford,3.7,African American Studies,201A,001,A,Letter Grade,A-,Inter Res Meth
2,00743,,00743,,00743,Leigh Raiford,3.3,African American Studies,201A,001,B,Letter Grade,B+,Inter Res Meth
1,00743,,00743,,00743,Leigh Raiford,,African American Studies,201A,001,Credit,Non-Letter Grade,Pass,Inter Res Meth
1,00743,,00743,,00743,Leigh Raiford,,African American Studies,201A,001,Credit,Non-Letter Grade,Satisfactory,Inter Res Meth
6,00745,,00745,,00745,Darieck Scott,4,African American Studies,240,001,A,Letter Grade,A,Spec Topics
1,00745,,00745,,00745,Darieck Scott,3.3,African American Studies,240,001,B,Letter Grade,B+,Spec Topics
