Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
2,10150,,10150,,10150,G. Ugo Nwokeji,1.7,African American Studies,4A,001,C,Letter Grade,C-,Africa:  Hist & Cul
5,10150,,10150,,10150,G. Ugo Nwokeji,,African American Studies,4A,001,Credit,Non-Letter Grade,Pass,Africa:  Hist & Cul
27,10160,,10160,,10160,Arif Gamal,4,African American Studies,4B,001,A,Letter Grade,A,Africa:  Hist & Cul
7,10160,,10160,,10160,Arif Gamal,3.7,African American Studies,4B,001,A,Letter Grade,A-,Africa:  Hist & Cul
1,10160,,10160,,10160,Arif Gamal,3.3,African American Studies,4B,001,B,Letter Grade,B+,Africa:  Hist & Cul
4,10160,,10160,,10160,Arif Gamal,3,African American Studies,4B,001,B,Letter Grade,B,Africa:  Hist & Cul
2,10167,,10167,,10167,Cara Stanley,4,African American Studies,39D,001,A,Letter Grade,A+,Fresh/Soph Seminar
4,10167,,10167,,10167,Cara Stanley,4,African American Studies,39D,001,A,Letter Grade,A,Fresh/Soph Seminar
3,10167,,10167,,10167,Cara Stanley,3.7,African American Studies,39D,001,A,Letter Grade,A-,Fresh/Soph Seminar
2,10167,,10167,,10167,Cara Stanley,3.3,African American Studies,39D,001,B,Letter Grade,B+,Fresh/Soph Seminar
2,10167,,10167,,10167,Cara Stanley,3,African American Studies,39D,001,B,Letter Grade,B,Fresh/Soph Seminar
2,10167,,10167,,10167,Cara Stanley,2.7,African American Studies,39D,001,B,Letter Grade,B-,Fresh/Soph Seminar
5,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,4,African American Studies,N124,001,A,Letter Grade,A+,Pol Phil M L King
15,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,4,African American Studies,N124,001,A,Letter Grade,A,Pol Phil M L King
17,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,3.7,African American Studies,N124,001,A,Letter Grade,A-,Pol Phil M L King
10,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,3.3,African American Studies,N124,001,B,Letter Grade,B+,Pol Phil M L King
11,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,3,African American Studies,N124,001,B,Letter Grade,B,Pol Phil M L King
6,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,2.7,African American Studies,N124,001,B,Letter Grade,B-,Pol Phil M L King
2,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,2.3,African American Studies,N124,001,C,Letter Grade,C+,Pol Phil M L King
4,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,2,African American Studies,N124,001,C,Letter Grade,C,Pol Phil M L King
2,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,1.7,African American Studies,N124,001,C,Letter Grade,C-,Pol Phil M L King
3,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,1.3,African American Studies,N124,001,D,Letter Grade,D+,Pol Phil M L King
3,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,1,African American Studies,N124,001,D,Letter Grade,D,Pol Phil M L King
2,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,0.7,African American Studies,N124,001,D,Letter Grade,D-,Pol Phil M L King
3,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,0,African American Studies,N124,001,F,Letter Grade,F,Pol Phil M L King
20,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,,African American Studies,N124,001,Credit,Non-Letter Grade,Pass,Pol Phil M L King
1,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,,African American Studies,N124,001,Credit,Non-Letter Grade,Satisfactory,Pol Phil M L King
19,10190,,10190,,10190,Charles Henry; Ronald Williams; Shaun Ossei-Owusu,,African American Studies,N124,001,No Credit,Non-Letter Grade,Not Pass,Pol Phil M L King
4,10210,,10210,,10210,Frederick Vincent,4,African American Studies,159,001,A,Letter Grade,A+,Spec Top Afam Lit
18,10210,,10210,,10210,Frederick Vincent,4,African American Studies,159,001,A,Letter Grade,A,Spec Top Afam Lit
4,10210,,10210,,10210,Frederick Vincent,3.7,African American Studies,159,001,A,Letter Grade,A-,Spec Top Afam Lit
2,10210,,10210,,10210,Frederick Vincent,3,African American Studies,159,001,B,Letter Grade,B,Spec Top Afam Lit
2,10210,,10210,,10210,Frederick Vincent,2.7,African American Studies,159,001,B,Letter Grade,B-,Spec Top Afam Lit
1,10210,,10210,,10210,Frederick Vincent,1,African American Studies,159,001,D,Letter Grade,D,Spec Top Afam Lit
2,10220,,10220,,10220,Jessyka Finley; Robert Allen,4,African American Studies,159,003,A,Letter Grade,A+,Spec Top Afam Lit
11,10220,,10220,,10220,Jessyka Finley; Robert Allen,4,African American Studies,159,003,A,Letter Grade,A,Spec Top Afam Lit
4,10220,,10220,,10220,Jessyka Finley; Robert Allen,3.7,African American Studies,159,003,A,Letter Grade,A-,Spec Top Afam Lit
3,10220,,10220,,10220,Jessyka Finley; Robert Allen,3.3,African American Studies,159,003,B,Letter Grade,B+,Spec Top Afam Lit
3,10220,,10220,,10220,Jessyka Finley; Robert Allen,3,African American Studies,159,003,B,Letter Grade,B,Spec Top Afam Lit
4,10220,,10220,,10220,Jessyka Finley; Robert Allen,2.7,African American Studies,159,003,B,Letter Grade,B-,Spec Top Afam Lit
2,10220,,10220,,10220,Jessyka Finley; Robert Allen,2,African American Studies,159,003,C,Letter Grade,C,Spec Top Afam Lit
1,10220,,10220,,10220,Jessyka Finley; Robert Allen,1,African American Studies,159,003,D,Letter Grade,D,Spec Top Afam Lit
3,10220,,10220,,10220,Jessyka Finley; Robert Allen,,African American Studies,159,003,Credit,Non-Letter Grade,Pass,Spec Top Afam Lit
2,10220,,10220,,10220,Jessyka Finley; Robert Allen,,African American Studies,159,003,No Credit,Non-Letter Grade,Not Pass,Spec Top Afam Lit
4,10285,,10285,,10285,Robert Allen,4,African American Studies,299,001,A,Letter Grade,A,Ind Stdy/Res
2,10285,,10285,,10285,Robert Allen,,African American Studies,299,001,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
1,11005,,11005,,11005,Ann Harrison,,Ag & Resource Econ & Pol,298,001,Credit,Non-Letter Grade,Satisfactory,Special Study
4,11010,,11010,,11010,David Zilberman,,Ag & Resource Econ & Pol,N299,001,Credit,Non-Letter Grade,Satisfactory,Individual Research
8,11020,,11020,,11020,Peter Berck,,Ag & Resource Econ & Pol,N602,001,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
9,11505,,11505,,11505,Michael Cohen,4,American Studies,101AC,001,A,Letter Grade,A,Us Cultures In Time
6,11505,,11505,,11505,Michael Cohen,3.7,American Studies,101AC,001,A,Letter Grade,A-,Us Cultures In Time
1,11505,,11505,,11505,Michael Cohen,3.3,American Studies,101AC,001,B,Letter Grade,B+,Us Cultures In Time
7,11505,,11505,,11505,Michael Cohen,3,American Studies,101AC,001,B,Letter Grade,B,Us Cultures In Time
3,11505,,11505,,11505,Michael Cohen,2.7,American Studies,101AC,001,B,Letter Grade,B-,Us Cultures In Time
1,11505,,11505,,11505,Michael Cohen,2,American Studies,101AC,001,C,Letter Grade,C,Us Cultures In Time
2,11505,,11505,,11505,Michael Cohen,0,American Studies,101AC,001,F,Letter Grade,F,Us Cultures In Time
3,11505,,11505,,11505,Michael Cohen,,American Studies,101AC,001,Credit,Non-Letter Grade,Pass,Us Cultures In Time
80,11510,,11510,,11510,Kathleen Moran,4,American Studies,180A,001,A,Letter Grade,A,Advertising America
34,11510,,11510,,11510,Kathleen Moran,3.7,American Studies,180A,001,A,Letter Grade,A-,Advertising America
6,11510,,11510,,11510,Kathleen Moran,3,American Studies,180A,001,B,Letter Grade,B,Advertising America
3,11510,,11510,,11510,Kathleen Moran,2,American Studies,180A,001,C,Letter Grade,C,Advertising America
1,11510,,11510,,11510,Kathleen Moran,1,American Studies,180A,001,D,Letter Grade,D,Advertising America
15,11510,,11510,,11510,Kathleen Moran,0,American Studies,180A,001,F,Letter Grade,F,Advertising America
12,11510,,11510,,11510,Kathleen Moran,,American Studies,180A,001,Credit,Non-Letter Grade,Pass,Advertising America
2,11510,,11510,,11510,Kathleen Moran,,American Studies,180A,001,Credit,Non-Letter Grade,Satisfactory,Advertising America
2,11510,,11510,,11510,Kathleen Moran,,American Studies,180A,001,No Credit,Non-Letter Grade,Not Pass,Advertising America
24,11525,,11525,,11525,Richard Hutson,4,American Studies,188D,001,A,Letter Grade,A,Sf Detectives
1,11525,,11525,,11525,Richard Hutson,3.7,American Studies,188D,001,A,Letter Grade,A-,Sf Detectives
1,11525,,11525,,11525,Richard Hutson,3.3,American Studies,188D,001,B,Letter Grade,B+,Sf Detectives
5,11525,,11525,,11525,Richard Hutson,3,American Studies,188D,001,B,Letter Grade,B,Sf Detectives
2,11525,,11525,,11525,Richard Hutson,2.7,American Studies,188D,001,B,Letter Grade,B-,Sf Detectives
1,11525,,11525,,11525,Richard Hutson,2,American Studies,188D,001,C,Letter Grade,C,Sf Detectives
7,11525,,11525,,11525,Richard Hutson,0,American Studies,188D,001,F,Letter Grade,F,Sf Detectives
13,11525,,11525,,11525,Richard Hutson,,American Studies,188D,001,Credit,Non-Letter Grade,Pass,Sf Detectives
1,11525,,11525,,11525,Richard Hutson,,American Studies,188D,001,Credit,Non-Letter Grade,Satisfactory,Sf Detectives
4,11525,,11525,,11525,Richard Hutson,,American Studies,188D,001,No Credit,Non-Letter Grade,Not Pass,Sf Detectives
24,11535,,11535,,11535,Timothy Rowe,4,American Studies,188F,001,A,Letter Grade,A,Amer. Pop. Music
16,11535,,11535,,11535,Timothy Rowe,3.7,American Studies,188F,001,A,Letter Grade,A-,Amer. Pop. Music
13,11535,,11535,,11535,Timothy Rowe,3.3,American Studies,188F,001,B,Letter Grade,B+,Amer. Pop. Music
4,11535,,11535,,11535,Timothy Rowe,3,American Studies,188F,001,B,Letter Grade,B,Amer. Pop. Music
2,11535,,11535,,11535,Timothy Rowe,2.7,American Studies,188F,001,B,Letter Grade,B-,Amer. Pop. Music
3,11535,,11535,,11535,Timothy Rowe,2,American Studies,188F,001,C,Letter Grade,C,Amer. Pop. Music
5,11535,,11535,,11535,Timothy Rowe,0,American Studies,188F,001,F,Letter Grade,F,Amer. Pop. Music
20,11535,,11535,,11535,Timothy Rowe,,American Studies,188F,001,Credit,Non-Letter Grade,Pass,Amer. Pop. Music
4,11535,,11535,,11535,Timothy Rowe,,American Studies,188F,001,No Credit,Non-Letter Grade,Not Pass,Amer. Pop. Music
7,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,4,American Studies,188G,001,A,Letter Grade,A+,Pop Culture: Shop
51,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,4,American Studies,188G,001,A,Letter Grade,A,Pop Culture: Shop
4,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,3.7,American Studies,188G,001,A,Letter Grade,A-,Pop Culture: Shop
4,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,3.3,American Studies,188G,001,B,Letter Grade,B+,Pop Culture: Shop
1,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,2.7,American Studies,188G,001,B,Letter Grade,B-,Pop Culture: Shop
1,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,2,American Studies,188G,001,C,Letter Grade,C,Pop Culture: Shop
2,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,1.7,American Studies,188G,001,C,Letter Grade,C-,Pop Culture: Shop
12,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,0,American Studies,188G,001,F,Letter Grade,F,Pop Culture: Shop
13,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,,American Studies,188G,001,Credit,Non-Letter Grade,Pass,Pop Culture: Shop
1,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,,American Studies,188G,001,Credit,Non-Letter Grade,Satisfactory,Pop Culture: Shop
2,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,,American Studies,188G,001,No Credit,Non-Letter Grade,Not Pass,Pop Culture: Shop
1,11515,,11515,,11515,Kathleen Moran; Kristen Loutensock,,American Studies,188G,001,No Credit,Non-Letter Grade,Unsatisfactory,Pop Culture: Shop
7,11520,,11520,,11520,Christopher Chen,4,American Studies,188H,001,A,Letter Grade,A+,Asian Amer Culture
38,11520,,11520,,11520,Christopher Chen,4,American Studies,188H,001,A,Letter Grade,A,Asian Amer Culture
11,11520,,11520,,11520,Christopher Chen,3.7,American Studies,188H,001,A,Letter Grade,A-,Asian Amer Culture
2,11520,,11520,,11520,Christopher Chen,3.3,American Studies,188H,001,B,Letter Grade,B+,Asian Amer Culture
3,11520,,11520,,11520,Christopher Chen,3,American Studies,188H,001,B,Letter Grade,B,Asian Amer Culture
1,11520,,11520,,11520,Christopher Chen,0,American Studies,188H,001,F,Letter Grade,F,Asian Amer Culture
12,11520,,11520,,11520,Christopher Chen,,American Studies,188H,001,Credit,Non-Letter Grade,Pass,Asian Amer Culture
2,11520,,11520,,11520,Christopher Chen,,American Studies,188H,001,Credit,Non-Letter Grade,Satisfactory,Asian Amer Culture
1,11540,,11540,,11540,Kathleen Moran,,American Studies,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,12105,,12105,,12105,Kathaeryne Soluri; Sabrina Agarwal,4,Anthropology,1,001,A,Letter Grade,A+,Intro To Bio Anthro
14,12105,,12105,,12105,Kathaeryne Soluri; Sabrina Agarwal,4,Anthropology,1,001,A,Letter Grade,A,Intro To Bio Anthro
6,12105,,12105,,12105,Kathaeryne Soluri; Sabrina Agarwal,3.7,Anthropology,1,001,A,Letter Grade,A-,Intro To Bio Anthro
3,12105,,12105,,12105,Kathaeryne Soluri; Sabrina Agarwal,3.3,Anthropology,1,001,B,Letter Grade,B+,Intro To Bio Anthro
1,12105,,12105,,12105,Kathaeryne Soluri; Sabrina Agarwal,3,Anthropology,1,001,B,Letter Grade,B,Intro To Bio Anthro
3,12105,,12105,,12105,Kathaeryne Soluri; Sabrina Agarwal,,Anthropology,1,001,Credit,Non-Letter Grade,Pass,Intro To Bio Anthro
1,12105,,12105,,12105,Kathaeryne Soluri; Sabrina Agarwal,,Anthropology,1,001,Credit,Non-Letter Grade,Satisfactory,Intro To Bio Anthro
3,12130,,12130,,12130,James Flexner; Rosemary Joyce,4,Anthropology,2AC,001,A,Letter Grade,A+,Intro Archaeology
9,12130,,12130,,12130,James Flexner; Rosemary Joyce,4,Anthropology,2AC,001,A,Letter Grade,A,Intro Archaeology
3,12130,,12130,,12130,James Flexner; Rosemary Joyce,3.7,Anthropology,2AC,001,A,Letter Grade,A-,Intro Archaeology
2,12130,,12130,,12130,James Flexner; Rosemary Joyce,3.3,Anthropology,2AC,001,B,Letter Grade,B+,Intro Archaeology
5,12130,,12130,,12130,James Flexner; Rosemary Joyce,3,Anthropology,2AC,001,B,Letter Grade,B,Intro Archaeology
1,12130,,12130,,12130,James Flexner; Rosemary Joyce,2.3,Anthropology,2AC,001,C,Letter Grade,C+,Intro Archaeology
2,12130,,12130,,12130,James Flexner; Rosemary Joyce,2,Anthropology,2AC,001,C,Letter Grade,C,Intro Archaeology
1,12130,,12130,,12130,James Flexner; Rosemary Joyce,1.7,Anthropology,2AC,001,C,Letter Grade,C-,Intro Archaeology
3,12130,,12130,,12130,James Flexner; Rosemary Joyce,,Anthropology,2AC,001,Credit,Non-Letter Grade,Pass,Intro Archaeology
2,12130,,12130,,12130,James Flexner; Rosemary Joyce,,Anthropology,2AC,001,Credit,Non-Letter Grade,Satisfactory,Intro Archaeology
1,12150,,12150,,12150,Mariane Ferme,4,Anthropology,3,001,A,Letter Grade,A+,Intro Soc/Cult Anth
5,12150,,12150,,12150,Mariane Ferme,3.7,Anthropology,3,001,A,Letter Grade,A-,Intro Soc/Cult Anth
3,12150,,12150,,12150,Mariane Ferme,3.3,Anthropology,3,001,B,Letter Grade,B+,Intro Soc/Cult Anth
3,12150,,12150,,12150,Mariane Ferme,2.7,Anthropology,3,001,B,Letter Grade,B-,Intro Soc/Cult Anth
2,12150,,12150,,12150,Mariane Ferme,2.3,Anthropology,3,001,C,Letter Grade,C+,Intro Soc/Cult Anth
1,12150,,12150,,12150,Mariane Ferme,,Anthropology,3,001,Credit,Non-Letter Grade,Pass,Intro Soc/Cult Anth
1,12175,,12175,,12175,Laurie Wilkie; Theresa Macphail,4,Anthropology,R5B,001,A,Letter Grade,A+,Reading & Comp
4,12175,,12175,,12175,Laurie Wilkie; Theresa Macphail,4,Anthropology,R5B,001,A,Letter Grade,A,Reading & Comp
5,12175,,12175,,12175,Laurie Wilkie; Theresa Macphail,3.7,Anthropology,R5B,001,A,Letter Grade,A-,Reading & Comp
5,12175,,12175,,12175,Laurie Wilkie; Theresa Macphail,3.3,Anthropology,R5B,001,B,Letter Grade,B+,Reading & Comp
5,12180,,12180,,12180,Eric Plemons; Laurie Wilkie,4,Anthropology,R5B,002,A,Letter Grade,A,Reading & Comp
3,12180,,12180,,12180,Eric Plemons; Laurie Wilkie,3.7,Anthropology,R5B,002,A,Letter Grade,A-,Reading & Comp
5,12180,,12180,,12180,Eric Plemons; Laurie Wilkie,3.3,Anthropology,R5B,002,B,Letter Grade,B+,Reading & Comp
1,12180,,12180,,12180,Eric Plemons; Laurie Wilkie,,Anthropology,R5B,002,No Credit,Non-Letter Grade,Not Pass,Reading & Comp
4,12185,,12185,,12185,Alfred Montoya,4,Anthropology,R5B,003,A,Letter Grade,A,Reading & Comp
3,12185,,12185,,12185,Alfred Montoya,3.7,Anthropology,R5B,003,A,Letter Grade,A-,Reading & Comp
3,12185,,12185,,12185,Alfred Montoya,3.3,Anthropology,R5B,003,B,Letter Grade,B+,Reading & Comp
1,12185,,12185,,12185,Alfred Montoya,3,Anthropology,R5B,003,B,Letter Grade,B,Reading & Comp
1,12185,,12185,,12185,Alfred Montoya,0,Anthropology,R5B,003,F,Letter Grade,F,Reading & Comp
5,12190,,12190,,12190,Amelia Moore,4,Anthropology,R5B,004,A,Letter Grade,A,Reading & Comp
2,12190,,12190,,12190,Amelia Moore,3.7,Anthropology,R5B,004,A,Letter Grade,A-,Reading & Comp
2,12190,,12190,,12190,Amelia Moore,3.3,Anthropology,R5B,004,B,Letter Grade,B+,Reading & Comp
1,12190,,12190,,12190,Amelia Moore,3,Anthropology,R5B,004,B,Letter Grade,B,Reading & Comp
2,12190,,12190,,12190,Amelia Moore,2.7,Anthropology,R5B,004,B,Letter Grade,B-,Reading & Comp
1,12190,,12190,,12190,Amelia Moore,2.3,Anthropology,R5B,004,C,Letter Grade,C+,Reading & Comp
4,12195,,12195,,12195,Emily Wilcox; Laurie Wilkie,4,Anthropology,R5B,005,A,Letter Grade,A+,Reading & Comp
4,12195,,12195,,12195,Emily Wilcox; Laurie Wilkie,4,Anthropology,R5B,005,A,Letter Grade,A,Reading & Comp
4,12195,,12195,,12195,Emily Wilcox; Laurie Wilkie,3.7,Anthropology,R5B,005,A,Letter Grade,A-,Reading & Comp
2,12195,,12195,,12195,Emily Wilcox; Laurie Wilkie,3.3,Anthropology,R5B,005,B,Letter Grade,B+,Reading & Comp
1,12195,,12195,,12195,Emily Wilcox; Laurie Wilkie,,Anthropology,R5B,005,Credit,Non-Letter Grade,Pass,Reading & Comp
6,12210,,12210,,12210,James Battle; Sabrina Agarwal,4,Anthropology,115,001,A,Letter Grade,A,Intro Med Anthro
3,12210,,12210,,12210,James Battle; Sabrina Agarwal,3.7,Anthropology,115,001,A,Letter Grade,A-,Intro Med Anthro
2,12210,,12210,,12210,James Battle; Sabrina Agarwal,3.3,Anthropology,115,001,B,Letter Grade,B+,Intro Med Anthro
1,12210,,12210,,12210,James Battle; Sabrina Agarwal,3,Anthropology,115,001,B,Letter Grade,B,Intro Med Anthro
1,12210,,12210,,12210,James Battle; Sabrina Agarwal,1,Anthropology,115,001,D,Letter Grade,D,Intro Med Anthro
2,12230,,12230,,12230,Christopher Roebuck,4,Anthropology,119,001,A,Letter Grade,A+,Med Anthro Topics
20,12230,,12230,,12230,Christopher Roebuck,4,Anthropology,119,001,A,Letter Grade,A,Med Anthro Topics
2,12230,,12230,,12230,Christopher Roebuck,3.7,Anthropology,119,001,A,Letter Grade,A-,Med Anthro Topics
3,12230,,12230,,12230,Christopher Roebuck,2.3,Anthropology,119,001,C,Letter Grade,C+,Med Anthro Topics
4,12230,,12230,,12230,Christopher Roebuck,0,Anthropology,119,001,F,Letter Grade,F,Med Anthro Topics
1,12230,,12230,,12230,Christopher Roebuck,,Anthropology,119,001,Credit,Non-Letter Grade,Satisfactory,Med Anthro Topics
1,12230,,12230,,12230,Christopher Roebuck,,Anthropology,119,001,No Credit,Non-Letter Grade,Not Pass,Med Anthro Topics
10,12235,,12235,,12235,Teresa Bulger,4,Anthropology,121AC,001,A,Letter Grade,A+,Amercn Materl Cultr
8,12235,,12235,,12235,Teresa Bulger,4,Anthropology,121AC,001,A,Letter Grade,A,Amercn Materl Cultr
7,12235,,12235,,12235,Teresa Bulger,3.7,Anthropology,121AC,001,A,Letter Grade,A-,Amercn Materl Cultr
2,12235,,12235,,12235,Teresa Bulger,3.3,Anthropology,121AC,001,B,Letter Grade,B+,Amercn Materl Cultr
1,12235,,12235,,12235,Teresa Bulger,2.3,Anthropology,121AC,001,C,Letter Grade,C+,Amercn Materl Cultr
2,12235,,12235,,12235,Teresa Bulger,,Anthropology,121AC,001,Credit,Non-Letter Grade,Pass,Amercn Materl Cultr
1,12235,,12235,,12235,Teresa Bulger,,Anthropology,121AC,001,No Credit,Non-Letter Grade,Not Pass,Amercn Materl Cultr
8,12245,,12245,,12245,Laurie Wilkie,4,Anthropology,121C,001,A,Letter Grade,A,Hist Artifact/Analy
2,12245,,12245,,12245,Laurie Wilkie,3.7,Anthropology,121C,001,A,Letter Grade,A-,Hist Artifact/Analy
1,12245,,12245,,12245,Laurie Wilkie,3.3,Anthropology,121C,001,B,Letter Grade,B+,Hist Artifact/Analy
1,12245,,12245,,12245,Laurie Wilkie,3,Anthropology,121C,001,B,Letter Grade,B,Hist Artifact/Analy
1,12245,,12245,,12245,Laurie Wilkie,0,Anthropology,121C,001,F,Letter Grade,F,Hist Artifact/Analy
1,12245,,12245,,12245,Laurie Wilkie,,Anthropology,121C,001,No Credit,Non-Letter Grade,Not Pass,Hist Artifact/Analy
12,12240,,12240,,12240,Shanti Morell-Hart,4,Anthropology,122D,001,A,Letter Grade,A,Ancient Maya
