Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
7,10140,,10140,,10140,Charles Henry,,African American Studies,N124,001,No Credit,Non-Letter Grade,Not Pass,Pol Phil M L King
4,10155,,10155,,10155,Lisa Morris; Ula Taylor,4,African American Studies,139,002,A,Letter Grade,A+,Sel Top:Africam Soc
8,10155,,10155,,10155,Lisa Morris; Ula Taylor,4,African American Studies,139,002,A,Letter Grade,A,Sel Top:Africam Soc
5,10155,,10155,,10155,Lisa Morris; Ula Taylor,3.7,African American Studies,139,002,A,Letter Grade,A-,Sel Top:Africam Soc
3,10155,,10155,,10155,Lisa Morris; Ula Taylor,3.3,African American Studies,139,002,B,Letter Grade,B+,Sel Top:Africam Soc
3,10155,,10155,,10155,Lisa Morris; Ula Taylor,,African American Studies,139,002,Credit,Non-Letter Grade,Pass,Sel Top:Africam Soc
1,10155,,10155,,10155,Lisa Morris; Ula Taylor,,African American Studies,139,002,No Credit,Non-Letter Grade,Not Pass,Sel Top:Africam Soc
1,10165,,10165,,10165,Ula Taylor; Zakiyyah Jackson,4,African American Studies,139,004,A,Letter Grade,A+,Sel Top:Africam Soc
1,10165,,10165,,10165,Ula Taylor; Zakiyyah Jackson,4,African American Studies,139,004,A,Letter Grade,A,Sel Top:Africam Soc
1,10165,,10165,,10165,Ula Taylor; Zakiyyah Jackson,3.3,African American Studies,139,004,B,Letter Grade,B+,Sel Top:Africam Soc
1,10165,,10165,,10165,Ula Taylor; Zakiyyah Jackson,2.3,African American Studies,139,004,C,Letter Grade,C+,Sel Top:Africam Soc
1,10165,,10165,,10165,Ula Taylor; Zakiyyah Jackson,1.7,African American Studies,139,004,C,Letter Grade,C-,Sel Top:Africam Soc
1,10165,,10165,,10165,Ula Taylor; Zakiyyah Jackson,1,African American Studies,139,004,D,Letter Grade,D,Sel Top:Africam Soc
1,10165,,10165,,10165,Ula Taylor; Zakiyyah Jackson,0,African American Studies,139,004,F,Letter Grade,F,Sel Top:Africam Soc
2,10165,,10165,,10165,Ula Taylor; Zakiyyah Jackson,,African American Studies,139,004,Credit,Non-Letter Grade,Pass,Sel Top:Africam Soc
3,10170,,10170,,10170,Frederick Vincent,4,African American Studies,159,001,A,Letter Grade,A+,Spec Top Afam Lit
6,10170,,10170,,10170,Frederick Vincent,4,African American Studies,159,001,A,Letter Grade,A,Spec Top Afam Lit
2,10170,,10170,,10170,Frederick Vincent,3.7,African American Studies,159,001,A,Letter Grade,A-,Spec Top Afam Lit
1,10170,,10170,,10170,Frederick Vincent,3.3,African American Studies,159,001,B,Letter Grade,B+,Spec Top Afam Lit
4,10170,,10170,,10170,Frederick Vincent,3,African American Studies,159,001,B,Letter Grade,B,Spec Top Afam Lit
1,10170,,10170,,10170,Frederick Vincent,2.7,African American Studies,159,001,B,Letter Grade,B-,Spec Top Afam Lit
2,10170,,10170,,10170,Frederick Vincent,,African American Studies,159,001,Credit,Non-Letter Grade,Pass,Spec Top Afam Lit
1,10170,,10170,,10170,Frederick Vincent,,African American Studies,159,001,No Credit,Non-Letter Grade,Not Pass,Spec Top Afam Lit
1,10200,,10200,,10200,Robert Allen,,African American Studies,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10250,,10250,,10250,Percy Hintzen,4,African American Studies,299,004,A,Letter Grade,A,Ind Stdy/Res
3,11005,,11005,,11005,Ann Harrison,,Ag & Resource Econ & Pol,298,001,Credit,Non-Letter Grade,Satisfactory,Special Study
1,11010,,11010,,11010,David Zilberman,,Ag & Resource Econ & Pol,N299,001,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,11015,,11015,,11015,David Zilberman,,Ag & Resource Econ & Pol,N601,001,Credit,Non-Letter Grade,Satisfactory,"Indv Study, Masters"
3,11020,,11020,,11020,Peter Berck,,Ag & Resource Econ & Pol,N602,001,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
13,11505,,11505,,11505,Michael Cohen,4,American Studies,101AC,001,A,Letter Grade,A,Us Cultures In Time
12,11505,,11505,,11505,Michael Cohen,3.7,American Studies,101AC,001,A,Letter Grade,A-,Us Cultures In Time
4,11505,,11505,,11505,Michael Cohen,3.3,American Studies,101AC,001,B,Letter Grade,B+,Us Cultures In Time
7,11505,,11505,,11505,Michael Cohen,3,American Studies,101AC,001,B,Letter Grade,B,Us Cultures In Time
4,11505,,11505,,11505,Michael Cohen,2.7,American Studies,101AC,001,B,Letter Grade,B-,Us Cultures In Time
2,11505,,11505,,11505,Michael Cohen,2,American Studies,101AC,001,C,Letter Grade,C,Us Cultures In Time
1,11505,,11505,,11505,Michael Cohen,1,American Studies,101AC,001,D,Letter Grade,D,Us Cultures In Time
2,11505,,11505,,11505,Michael Cohen,0,American Studies,101AC,001,F,Letter Grade,F,Us Cultures In Time
7,11505,,11505,,11505,Michael Cohen,,American Studies,101AC,001,Credit,Non-Letter Grade,Pass,Us Cultures In Time
2,11510,,11510,,11510,Gary Wren,4,American Studies,C125,001,A,Letter Grade,A,Media And Politics
4,11510,,11510,,11510,Gary Wren,3.3,American Studies,C125,001,B,Letter Grade,B+,Media And Politics
7,11510,,11510,,11510,Gary Wren,3,American Studies,C125,001,B,Letter Grade,B,Media And Politics
1,11510,,11510,,11510,Gary Wren,2.3,American Studies,C125,001,C,Letter Grade,C+,Media And Politics
1,11510,,11510,,11510,Gary Wren,1.7,American Studies,C125,001,C,Letter Grade,C-,Media And Politics
1,11510,,11510,,11510,Gary Wren,1,American Studies,C125,001,D,Letter Grade,D,Media And Politics
4,11510,,11510,,11510,Gary Wren,0,American Studies,C125,001,F,Letter Grade,F,Media And Politics
1,11510,,11510,,11510,Gary Wren,,American Studies,C125,001,Credit,Non-Letter Grade,Pass,Media And Politics
1,11510,,11510,,11510,Gary Wren,,American Studies,C125,001,Credit,Non-Letter Grade,Satisfactory,Media And Politics
3,11510,,11510,,11510,Gary Wren,,American Studies,C125,001,No Credit,Non-Letter Grade,Not Pass,Media And Politics
35,11515,,11515,,11515,Kathleen Moran; Michael Cohen; Timothy Rowe,4,American Studies,178AC,001,A,Letter Grade,A,"Race-Film,Music,Ad"
2,11515,,11515,,11515,Kathleen Moran; Michael Cohen; Timothy Rowe,3.7,American Studies,178AC,001,A,Letter Grade,A-,"Race-Film,Music,Ad"
1,11515,,11515,,11515,Kathleen Moran; Michael Cohen; Timothy Rowe,3.3,American Studies,178AC,001,B,Letter Grade,B+,"Race-Film,Music,Ad"
2,11515,,11515,,11515,Kathleen Moran; Michael Cohen; Timothy Rowe,0,American Studies,178AC,001,F,Letter Grade,F,"Race-Film,Music,Ad"
6,11515,,11515,,11515,Kathleen Moran; Michael Cohen; Timothy Rowe,,American Studies,178AC,001,Credit,Non-Letter Grade,Pass,"Race-Film,Music,Ad"
4,11515,,11515,,11515,Kathleen Moran; Michael Cohen; Timothy Rowe,,American Studies,178AC,001,No Credit,Non-Letter Grade,Not Pass,"Race-Film,Music,Ad"
1,11515,,11515,,11515,Kathleen Moran; Michael Cohen; Timothy Rowe,,American Studies,178AC,001,No Credit,Non-Letter Grade,Unsatisfactory,"Race-Film,Music,Ad"
29,11520,,11520,,11520,Kathleen Moran,4,American Studies,180C,001,A,Letter Grade,A,Politics Advertisng
17,11520,,11520,,11520,Kathleen Moran,3.7,American Studies,180C,001,A,Letter Grade,A-,Politics Advertisng
1,11520,,11520,,11520,Kathleen Moran,3,American Studies,180C,001,B,Letter Grade,B,Politics Advertisng
2,11520,,11520,,11520,Kathleen Moran,0,American Studies,180C,001,F,Letter Grade,F,Politics Advertisng
38,11520,,11520,,11520,Kathleen Moran,,American Studies,180C,001,Credit,Non-Letter Grade,Pass,Politics Advertisng
3,11520,,11520,,11520,Kathleen Moran,,American Studies,180C,001,Credit,Non-Letter Grade,Satisfactory,Politics Advertisng
9,11520,,11520,,11520,Kathleen Moran,,American Studies,180C,001,No Credit,Non-Letter Grade,Not Pass,Politics Advertisng
24,11530,,11530,,11530,Michael Cohen,4,American Studies,184I,001,A,Letter Grade,A,Race And Amer Film
11,11530,,11530,,11530,Michael Cohen,3.7,American Studies,184I,001,A,Letter Grade,A-,Race And Amer Film
2,11530,,11530,,11530,Michael Cohen,3.3,American Studies,184I,001,B,Letter Grade,B+,Race And Amer Film
1,11530,,11530,,11530,Michael Cohen,2.7,American Studies,184I,001,B,Letter Grade,B-,Race And Amer Film
2,11530,,11530,,11530,Michael Cohen,1,American Studies,184I,001,D,Letter Grade,D,Race And Amer Film
4,11530,,11530,,11530,Michael Cohen,0,American Studies,184I,001,F,Letter Grade,F,Race And Amer Film
28,11530,,11530,,11530,Michael Cohen,,American Studies,184I,001,Credit,Non-Letter Grade,Pass,Race And Amer Film
4,11530,,11530,,11530,Michael Cohen,,American Studies,184I,001,No Credit,Non-Letter Grade,Not Pass,Race And Amer Film
24,11535,,11535,,11535,Richard Hutson,4,American Studies,188D,001,A,Letter Grade,A,Sf Detectives
1,11535,,11535,,11535,Richard Hutson,3,American Studies,188D,001,B,Letter Grade,B,Sf Detectives
1,11535,,11535,,11535,Richard Hutson,2,American Studies,188D,001,C,Letter Grade,C,Sf Detectives
2,11535,,11535,,11535,Richard Hutson,0,American Studies,188D,001,F,Letter Grade,F,Sf Detectives
7,11535,,11535,,11535,Richard Hutson,,American Studies,188D,001,Credit,Non-Letter Grade,Pass,Sf Detectives
18,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,4,American Studies,188F,001,A,Letter Grade,A,Amer. Pop. Music
7,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,3.7,American Studies,188F,001,A,Letter Grade,A-,Amer. Pop. Music
2,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,3.3,American Studies,188F,001,B,Letter Grade,B+,Amer. Pop. Music
1,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,3,American Studies,188F,001,B,Letter Grade,B,Amer. Pop. Music
2,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,2,American Studies,188F,001,C,Letter Grade,C,Amer. Pop. Music
7,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,0,American Studies,188F,001,F,Letter Grade,F,Amer. Pop. Music
16,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,,American Studies,188F,001,Credit,Non-Letter Grade,Pass,Amer. Pop. Music
1,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,,American Studies,188F,001,Credit,Non-Letter Grade,Satisfactory,Amer. Pop. Music
4,11525,,11525,,11525,Kathleen Moran; Timothy Rowe,,American Studies,188F,001,No Credit,Non-Letter Grade,Not Pass,Amer. Pop. Music
13,12105,,12105,,12105,Sabrina Agarwal,4,Anthropology,1,001,A,Letter Grade,A+,Intro To Bio Anthro
10,12105,,12105,,12105,Sabrina Agarwal,4,Anthropology,1,001,A,Letter Grade,A,Intro To Bio Anthro
6,12105,,12105,,12105,Sabrina Agarwal,3.7,Anthropology,1,001,A,Letter Grade,A-,Intro To Bio Anthro
4,12105,,12105,,12105,Sabrina Agarwal,3.3,Anthropology,1,001,B,Letter Grade,B+,Intro To Bio Anthro
1,12105,,12105,,12105,Sabrina Agarwal,2.7,Anthropology,1,001,B,Letter Grade,B-,Intro To Bio Anthro
1,12105,,12105,,12105,Sabrina Agarwal,2.3,Anthropology,1,001,C,Letter Grade,C+,Intro To Bio Anthro
1,12105,,12105,,12105,Sabrina Agarwal,0,Anthropology,1,001,F,Letter Grade,F,Intro To Bio Anthro
4,12105,,12105,,12105,Sabrina Agarwal,,Anthropology,1,001,Credit,Non-Letter Grade,Pass,Intro To Bio Anthro
2,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,4,Anthropology,2AC,001,A,Letter Grade,A+,Intro Archaeology
5,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,4,Anthropology,2AC,001,A,Letter Grade,A,Intro Archaeology
7,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,3.7,Anthropology,2AC,001,A,Letter Grade,A-,Intro Archaeology
3,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,3.3,Anthropology,2AC,001,B,Letter Grade,B+,Intro Archaeology
9,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,3,Anthropology,2AC,001,B,Letter Grade,B,Intro Archaeology
2,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,2.7,Anthropology,2AC,001,B,Letter Grade,B-,Intro Archaeology
1,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,2.3,Anthropology,2AC,001,C,Letter Grade,C+,Intro Archaeology
1,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,2,Anthropology,2AC,001,C,Letter Grade,C,Intro Archaeology
1,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,1.7,Anthropology,2AC,001,C,Letter Grade,C-,Intro Archaeology
8,12130,,12130,,12130,Andrew Roddick; Rosemary Joyce,,Anthropology,2AC,001,Credit,Non-Letter Grade,Pass,Intro Archaeology
1,12150,,12150,,12150,Sholeh Shahrokhi,4,Anthropology,3AC,001,A,Letter Grade,A+,Intro Soc/Cult Ac
11,12150,,12150,,12150,Sholeh Shahrokhi,4,Anthropology,3AC,001,A,Letter Grade,A,Intro Soc/Cult Ac
25,12150,,12150,,12150,Sholeh Shahrokhi,3.7,Anthropology,3AC,001,A,Letter Grade,A-,Intro Soc/Cult Ac
11,12150,,12150,,12150,Sholeh Shahrokhi,3.3,Anthropology,3AC,001,B,Letter Grade,B+,Intro Soc/Cult Ac
1,12150,,12150,,12150,Sholeh Shahrokhi,3,Anthropology,3AC,001,B,Letter Grade,B,Intro Soc/Cult Ac
1,12150,,12150,,12150,Sholeh Shahrokhi,2.3,Anthropology,3AC,001,C,Letter Grade,C+,Intro Soc/Cult Ac
1,12150,,12150,,12150,Sholeh Shahrokhi,1,Anthropology,3AC,001,D,Letter Grade,D,Intro Soc/Cult Ac
1,12150,,12150,,12150,Sholeh Shahrokhi,0,Anthropology,3AC,001,F,Letter Grade,F,Intro Soc/Cult Ac
7,12150,,12150,,12150,Sholeh Shahrokhi,,Anthropology,3AC,001,Credit,Non-Letter Grade,Pass,Intro Soc/Cult Ac
2,12150,,12150,,12150,Sholeh Shahrokhi,,Anthropology,3AC,001,Credit,Non-Letter Grade,Satisfactory,Intro Soc/Cult Ac
1,12175,,12175,,12175,Anna Theissen; Rosemary Joyce,4,Anthropology,R5B,001,A,Letter Grade,A+,Reading & Comp
8,12175,,12175,,12175,Anna Theissen; Rosemary Joyce,4,Anthropology,R5B,001,A,Letter Grade,A,Reading & Comp
1,12175,,12175,,12175,Anna Theissen; Rosemary Joyce,3.3,Anthropology,R5B,001,B,Letter Grade,B+,Reading & Comp
1,12175,,12175,,12175,Anna Theissen; Rosemary Joyce,3,Anthropology,R5B,001,B,Letter Grade,B,Reading & Comp
1,12175,,12175,,12175,Anna Theissen; Rosemary Joyce,2,Anthropology,R5B,001,C,Letter Grade,C,Reading & Comp
1,12180,,12180,,12180,Marc Goodwin; Rosemary Joyce,4,Anthropology,R5B,002,A,Letter Grade,A+,Reading & Comp
2,12180,,12180,,12180,Marc Goodwin; Rosemary Joyce,4,Anthropology,R5B,002,A,Letter Grade,A,Reading & Comp
6,12180,,12180,,12180,Marc Goodwin; Rosemary Joyce,3.7,Anthropology,R5B,002,A,Letter Grade,A-,Reading & Comp
2,12180,,12180,,12180,Marc Goodwin; Rosemary Joyce,3.3,Anthropology,R5B,002,B,Letter Grade,B+,Reading & Comp
4,12185,,12185,,12185,Eric Plemons; Rosemary Joyce,4,Anthropology,R5B,003,A,Letter Grade,A,Reading & Comp
2,12185,,12185,,12185,Eric Plemons; Rosemary Joyce,3.7,Anthropology,R5B,003,A,Letter Grade,A-,Reading & Comp
1,12185,,12185,,12185,Eric Plemons; Rosemary Joyce,3.3,Anthropology,R5B,003,B,Letter Grade,B+,Reading & Comp
1,12185,,12185,,12185,Eric Plemons; Rosemary Joyce,0,Anthropology,R5B,003,F,Letter Grade,F,Reading & Comp
1,12185,,12185,,12185,Eric Plemons; Rosemary Joyce,,Anthropology,R5B,003,No Credit,Non-Letter Grade,Not Pass,Reading & Comp
8,12190,,12190,,12190,Peter Skafish; Rosemary Joyce,4,Anthropology,R5B,004,A,Letter Grade,A,Reading & Comp
2,12190,,12190,,12190,Peter Skafish; Rosemary Joyce,3.7,Anthropology,R5B,004,A,Letter Grade,A-,Reading & Comp
2,12190,,12190,,12190,Peter Skafish; Rosemary Joyce,3.3,Anthropology,R5B,004,B,Letter Grade,B+,Reading & Comp
1,12195,,12195,,12195,Kevin Karpiak; Rosemary Joyce,4,Anthropology,R5B,005,A,Letter Grade,A+,Reading & Comp
4,12195,,12195,,12195,Kevin Karpiak; Rosemary Joyce,4,Anthropology,R5B,005,A,Letter Grade,A,Reading & Comp
2,12195,,12195,,12195,Kevin Karpiak; Rosemary Joyce,3.3,Anthropology,R5B,005,B,Letter Grade,B+,Reading & Comp
1,12195,,12195,,12195,Kevin Karpiak; Rosemary Joyce,3,Anthropology,R5B,005,B,Letter Grade,B,Reading & Comp
1,12195,,12195,,12195,Kevin Karpiak; Rosemary Joyce,1.7,Anthropology,R5B,005,C,Letter Grade,C-,Reading & Comp
5,12200,,12200,,12200,Katherine Lemons; Rosemary Joyce,4,Anthropology,R5B,006,A,Letter Grade,A,Reading & Comp
1,12205,,12205,,12205,Alfred Montoya; Rosemary Joyce,4,Anthropology,R5B,007,A,Letter Grade,A,Reading & Comp
4,12205,,12205,,12205,Alfred Montoya; Rosemary Joyce,3.7,Anthropology,R5B,007,A,Letter Grade,A-,Reading & Comp
4,12205,,12205,,12205,Alfred Montoya; Rosemary Joyce,3,Anthropology,R5B,007,B,Letter Grade,B,Reading & Comp
2,12205,,12205,,12205,Alfred Montoya; Rosemary Joyce,,Anthropology,R5B,007,Credit,Non-Letter Grade,Pass,Reading & Comp
1,12205,,12205,,12205,Alfred Montoya; Rosemary Joyce,,Anthropology,R5B,007,Credit,Non-Letter Grade,Satisfactory,Reading & Comp
6,12215,,12215,,12215,Kimberly Christensen,4,Anthropology,121AC,001,A,Letter Grade,A+,Amercn Materl Cultr
4,12215,,12215,,12215,Kimberly Christensen,4,Anthropology,121AC,001,A,Letter Grade,A,Amercn Materl Cultr
4,12215,,12215,,12215,Kimberly Christensen,3.7,Anthropology,121AC,001,A,Letter Grade,A-,Amercn Materl Cultr
2,12215,,12215,,12215,Kimberly Christensen,3.3,Anthropology,121AC,001,B,Letter Grade,B+,Amercn Materl Cultr
3,12215,,12215,,12215,Kimberly Christensen,3,Anthropology,121AC,001,B,Letter Grade,B,Amercn Materl Cultr
2,12215,,12215,,12215,Kimberly Christensen,1.7,Anthropology,121AC,001,C,Letter Grade,C-,Amercn Materl Cultr
1,12215,,12215,,12215,Kimberly Christensen,1,Anthropology,121AC,001,D,Letter Grade,D,Amercn Materl Cultr
1,12215,,12215,,12215,Kimberly Christensen,0,Anthropology,121AC,001,F,Letter Grade,F,Amercn Materl Cultr
3,12215,,12215,,12215,Kimberly Christensen,,Anthropology,121AC,001,Credit,Non-Letter Grade,Pass,Amercn Materl Cultr
5,12220,,12220,,12220,Laura O'Rourke,4,Anthropology,122C,001,A,Letter Grade,A+,Arch Centrl America
11,12220,,12220,,12220,Laura O'Rourke,4,Anthropology,122C,001,A,Letter Grade,A,Arch Centrl America
2,12220,,12220,,12220,Laura O'Rourke,3.7,Anthropology,122C,001,A,Letter Grade,A-,Arch Centrl America
4,12220,,12220,,12220,Laura O'Rourke,3.3,Anthropology,122C,001,B,Letter Grade,B+,Arch Centrl America
5,12220,,12220,,12220,Laura O'Rourke,3,Anthropology,122C,001,B,Letter Grade,B,Arch Centrl America
3,12220,,12220,,12220,Laura O'Rourke,,Anthropology,122C,001,Credit,Non-Letter Grade,Pass,Arch Centrl America
7,12230,,12230,,12230,Laurie Wilkie,4,Anthropology,134A,001,A,Letter Grade,A+,Archeo Field Meth
8,12230,,12230,,12230,Laurie Wilkie,4,Anthropology,134A,001,A,Letter Grade,A,Archeo Field Meth
1,12230,,12230,,12230,Laurie Wilkie,3.7,Anthropology,134A,001,A,Letter Grade,A-,Archeo Field Meth
1,12240,,12240,,12240,Junko Habu,4,Anthropology,134A,003,A,Letter Grade,A+,Archeo Field Meth
10,12240,,12240,,12240,Junko Habu,4,Anthropology,134A,003,A,Letter Grade,A,Archeo Field Meth
4,12245,,12245,,12245,Rosemary Joyce,4,Anthropology,134A,004,A,Letter Grade,A+,Archeo Field Meth
8,12245,,12245,,12245,Rosemary Joyce,4,Anthropology,134A,004,A,Letter Grade,A,Archeo Field Meth
10,12250,,12250,,12250,Naomi Leite,4,Anthropology,136B,001,A,Letter Grade,A,Museum Methods
6,12250,,12250,,12250,Naomi Leite,3.7,Anthropology,136B,001,A,Letter Grade,A-,Museum Methods
4,12250,,12250,,12250,Naomi Leite,3.3,Anthropology,136B,001,B,Letter Grade,B+,Museum Methods
1,12250,,12250,,12250,Naomi Leite,2.3,Anthropology,136B,001,C,Letter Grade,C+,Museum Methods
