Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
3,00605,,00605,,00605,Charles Henry,3.7,African American Studies,107,001,A,Letter Grade,A-,Race And Pub Policy
2,00605,,00605,,00605,Charles Henry,3.3,African American Studies,107,001,B,Letter Grade,B+,Race And Pub Policy
6,00605,,00605,,00605,Charles Henry,3,African American Studies,107,001,B,Letter Grade,B,Race And Pub Policy
1,00605,,00605,,00605,Charles Henry,0,African American Studies,107,001,F,Letter Grade,F,Race And Pub Policy
2,00605,,00605,,00605,Charles Henry,,African American Studies,107,001,Credit,Non-Letter Grade,Pass,Race And Pub Policy
1,00605,,00605,,00605,Charles Henry,,African American Studies,107,001,Credit,Non-Letter Grade,Satisfactory,Race And Pub Policy
10,00608,,00608,,00608,Percy Hintzen,4,African American Studies,112B,001,A,Letter Grade,A,Pol/Eco Dev 3rd Wld
7,00608,,00608,,00608,Percy Hintzen,3.7,African American Studies,112B,001,A,Letter Grade,A-,Pol/Eco Dev 3rd Wld
3,00608,,00608,,00608,Percy Hintzen,3.3,African American Studies,112B,001,B,Letter Grade,B+,Pol/Eco Dev 3rd Wld
16,00608,,00608,,00608,Percy Hintzen,3,African American Studies,112B,001,B,Letter Grade,B,Pol/Eco Dev 3rd Wld
1,00608,,00608,,00608,Percy Hintzen,2.7,African American Studies,112B,001,B,Letter Grade,B-,Pol/Eco Dev 3rd Wld
3,00608,,00608,,00608,Percy Hintzen,2.3,African American Studies,112B,001,C,Letter Grade,C+,Pol/Eco Dev 3rd Wld
3,00608,,00608,,00608,Percy Hintzen,2,African American Studies,112B,001,C,Letter Grade,C,Pol/Eco Dev 3rd Wld
4,00608,,00608,,00608,Percy Hintzen,,African American Studies,112B,001,No Credit,Non-Letter Grade,Not Pass,Pol/Eco Dev 3rd Wld
2,00614,,00614,,00614,Leigh Raiford,4,African American Studies,117,001,A,Letter Grade,A,Afric Am:Indust Age
3,00614,,00614,,00614,Leigh Raiford,3.7,African American Studies,117,001,A,Letter Grade,A-,Afric Am:Indust Age
6,00614,,00614,,00614,Leigh Raiford,3.3,African American Studies,117,001,B,Letter Grade,B+,Afric Am:Indust Age
2,00614,,00614,,00614,Leigh Raiford,3,African American Studies,117,001,B,Letter Grade,B,Afric Am:Indust Age
7,00614,,00614,,00614,Leigh Raiford,2.7,African American Studies,117,001,B,Letter Grade,B-,Afric Am:Indust Age
3,00614,,00614,,00614,Leigh Raiford,2.3,African American Studies,117,001,C,Letter Grade,C+,Afric Am:Indust Age
2,00614,,00614,,00614,Leigh Raiford,2,African American Studies,117,001,C,Letter Grade,C,Afric Am:Indust Age
1,00614,,00614,,00614,Leigh Raiford,1.7,African American Studies,117,001,C,Letter Grade,C-,Afric Am:Indust Age
1,00614,,00614,,00614,Leigh Raiford,1,African American Studies,117,001,D,Letter Grade,D,Afric Am:Indust Age
2,00614,,00614,,00614,Leigh Raiford,0,African American Studies,117,001,F,Letter Grade,F,Afric Am:Indust Age
1,00614,,00614,,00614,Leigh Raiford,,African American Studies,117,001,Credit,Non-Letter Grade,Pass,Afric Am:Indust Age
4,00614,,00614,,00614,Leigh Raiford,,African American Studies,117,001,No Credit,Non-Letter Grade,Not Pass,Afric Am:Indust Age
6,00620,,00620,,00620,Hardy Frye,4,African American Studies,122,001,A,Letter Grade,A+,"Afam Family, Am Soc"
6,00620,,00620,,00620,Hardy Frye,4,African American Studies,122,001,A,Letter Grade,A,"Afam Family, Am Soc"
15,00620,,00620,,00620,Hardy Frye,3.7,African American Studies,122,001,A,Letter Grade,A-,"Afam Family, Am Soc"
13,00620,,00620,,00620,Hardy Frye,3.3,African American Studies,122,001,B,Letter Grade,B+,"Afam Family, Am Soc"
5,00620,,00620,,00620,Hardy Frye,3,African American Studies,122,001,B,Letter Grade,B,"Afam Family, Am Soc"
1,00620,,00620,,00620,Hardy Frye,2.7,African American Studies,122,001,B,Letter Grade,B-,"Afam Family, Am Soc"
7,00623,,00623,,00623,Stephen Small,4,African American Studies,123,001,A,Letter Grade,A,Social & Political
1,00623,,00623,,00623,Stephen Small,3.7,African American Studies,123,001,A,Letter Grade,A-,Social & Political
6,00623,,00623,,00623,Stephen Small,3.3,African American Studies,123,001,B,Letter Grade,B+,Social & Political
5,00623,,00623,,00623,Stephen Small,3,African American Studies,123,001,B,Letter Grade,B,Social & Political
1,00623,,00623,,00623,Stephen Small,2,African American Studies,123,001,C,Letter Grade,C,Social & Political
2,00623,,00623,,00623,Stephen Small,,African American Studies,123,001,Credit,Non-Letter Grade,Pass,Social & Political
1,00623,,00623,,00623,Stephen Small,,African American Studies,123,001,No Credit,Non-Letter Grade,Not Pass,Social & Political
1,00626,,00626,,00626,Frederick Vincent,4,African American Studies,125,001,A,Letter Grade,A+,Hist Civ Rights Mov
17,00626,,00626,,00626,Frederick Vincent,4,African American Studies,125,001,A,Letter Grade,A,Hist Civ Rights Mov
3,00626,,00626,,00626,Frederick Vincent,3.7,African American Studies,125,001,A,Letter Grade,A-,Hist Civ Rights Mov
3,00626,,00626,,00626,Frederick Vincent,3.3,African American Studies,125,001,B,Letter Grade,B+,Hist Civ Rights Mov
10,00626,,00626,,00626,Frederick Vincent,3,African American Studies,125,001,B,Letter Grade,B,Hist Civ Rights Mov
1,00626,,00626,,00626,Frederick Vincent,2.7,African American Studies,125,001,B,Letter Grade,B-,Hist Civ Rights Mov
1,00626,,00626,,00626,Frederick Vincent,2,African American Studies,125,001,C,Letter Grade,C,Hist Civ Rights Mov
2,00626,,00626,,00626,Frederick Vincent,0,African American Studies,125,001,F,Letter Grade,F,Hist Civ Rights Mov
6,00626,,00626,,00626,Frederick Vincent,,African American Studies,125,001,Credit,Non-Letter Grade,Pass,Hist Civ Rights Mov
2,00626,,00626,,00626,Frederick Vincent,,African American Studies,125,001,No Credit,Non-Letter Grade,Not Pass,Hist Civ Rights Mov
10,00628,,00628,,00628,Michel Laguerre,4,African American Studies,131,001,A,Letter Grade,A,"Carib Soc, Cultures"
13,00628,,00628,,00628,Michel Laguerre,3.7,African American Studies,131,001,A,Letter Grade,A-,"Carib Soc, Cultures"
4,00628,,00628,,00628,Michel Laguerre,3.3,African American Studies,131,001,B,Letter Grade,B+,"Carib Soc, Cultures"
2,00628,,00628,,00628,Michel Laguerre,3,African American Studies,131,001,B,Letter Grade,B,"Carib Soc, Cultures"
3,00628,,00628,,00628,Michel Laguerre,,African American Studies,131,001,Credit,Non-Letter Grade,Pass,"Carib Soc, Cultures"
1,00628,,00628,,00628,Michel Laguerre,,African American Studies,131,001,No Credit,Non-Letter Grade,Not Pass,"Carib Soc, Cultures"
7,00629,,00629,,00629,Michel Laguerre,4,African American Studies,139,001,A,Letter Grade,A,Sel Top:Africam Soc
2,00629,,00629,,00629,Michel Laguerre,3.7,African American Studies,139,001,A,Letter Grade,A-,Sel Top:Africam Soc
1,00629,,00629,,00629,Michel Laguerre,3,African American Studies,139,001,B,Letter Grade,B,Sel Top:Africam Soc
1,00629,,00629,,00629,Michel Laguerre,,African American Studies,139,001,No Credit,Non-Letter Grade,Not Pass,Sel Top:Africam Soc
1,00632,,00632,,00632,G. Ugo Nwokeji,4,African American Studies,139,002,A,Letter Grade,A,Sel Top:Africam Soc
1,00632,,00632,,00632,G. Ugo Nwokeji,3.7,African American Studies,139,002,A,Letter Grade,A-,Sel Top:Africam Soc
1,00632,,00632,,00632,G. Ugo Nwokeji,3.3,African American Studies,139,002,B,Letter Grade,B+,Sel Top:Africam Soc
44,00635,,00635,,00635,Michael Cohen,4,African American Studies,142AC,001,A,Letter Grade,A,Race/American Film
33,00635,,00635,,00635,Michael Cohen,3.7,African American Studies,142AC,001,A,Letter Grade,A-,Race/American Film
9,00635,,00635,,00635,Michael Cohen,3.3,African American Studies,142AC,001,B,Letter Grade,B+,Race/American Film
2,00635,,00635,,00635,Michael Cohen,3,African American Studies,142AC,001,B,Letter Grade,B,Race/American Film
1,00635,,00635,,00635,Michael Cohen,2.7,African American Studies,142AC,001,B,Letter Grade,B-,Race/American Film
7,00635,,00635,,00635,Michael Cohen,,African American Studies,142AC,001,Credit,Non-Letter Grade,Pass,Race/American Film
4,00641,,00641,,00641,Amma Ghartey-Tagoe Kootin,4,African American Studies,C143C,001,A,Letter Grade,A,Blk Theatre Wkshop
1,00647,,00647,,00647,Darieck Scott,4,African American Studies,150B,001,A,Letter Grade,A+,Afriam Lit '20-Pres
10,00647,,00647,,00647,Darieck Scott,4,African American Studies,150B,001,A,Letter Grade,A,Afriam Lit '20-Pres
8,00647,,00647,,00647,Darieck Scott,3.7,African American Studies,150B,001,A,Letter Grade,A-,Afriam Lit '20-Pres
9,00647,,00647,,00647,Darieck Scott,3.3,African American Studies,150B,001,B,Letter Grade,B+,Afriam Lit '20-Pres
2,00647,,00647,,00647,Darieck Scott,3,African American Studies,150B,001,B,Letter Grade,B,Afriam Lit '20-Pres
2,00647,,00647,,00647,Darieck Scott,2.7,African American Studies,150B,001,B,Letter Grade,B-,Afriam Lit '20-Pres
1,00647,,00647,,00647,Darieck Scott,2.3,African American Studies,150B,001,C,Letter Grade,C+,Afriam Lit '20-Pres
3,00647,,00647,,00647,Darieck Scott,1.7,African American Studies,150B,001,C,Letter Grade,C-,Afriam Lit '20-Pres
1,00647,,00647,,00647,Darieck Scott,1,African American Studies,150B,001,D,Letter Grade,D,Afriam Lit '20-Pres
2,00647,,00647,,00647,Darieck Scott,,African American Studies,150B,001,Credit,Non-Letter Grade,Pass,Afriam Lit '20-Pres
7,00650,,00650,,00650,Aya De Leon,4,African American Studies,156AC,001,A,Letter Grade,A+,Poetry 4 People:Int
34,00650,,00650,,00650,Aya De Leon,4,African American Studies,156AC,001,A,Letter Grade,A,Poetry 4 People:Int
4,00650,,00650,,00650,Aya De Leon,3.7,African American Studies,156AC,001,A,Letter Grade,A-,Poetry 4 People:Int
6,00650,,00650,,00650,Aya De Leon,3.3,African American Studies,156AC,001,B,Letter Grade,B+,Poetry 4 People:Int
2,00650,,00650,,00650,Aya De Leon,3,African American Studies,156AC,001,B,Letter Grade,B,Poetry 4 People:Int
1,00650,,00650,,00650,Aya De Leon,2,African American Studies,156AC,001,C,Letter Grade,C,Poetry 4 People:Int
5,00650,,00650,,00650,Aya De Leon,,African American Studies,156AC,001,Credit,Non-Letter Grade,Pass,Poetry 4 People:Int
1,00650,,00650,,00650,Aya De Leon,,African American Studies,156AC,001,Credit,Non-Letter Grade,Satisfactory,Poetry 4 People:Int
1,00650,,00650,,00650,Aya De Leon,,African American Studies,156AC,001,No Credit,Non-Letter Grade,Not Pass,Poetry 4 People:Int
2,00677,,00677,,00677,Aya De Leon,4,African American Studies,158B,001,A,Letter Grade,A+,Poet 4 People:Prac
1,00677,,00677,,00677,Aya De Leon,4,African American Studies,158B,001,A,Letter Grade,A,Poet 4 People:Prac
3,00683,,00683,,00683,John Patton,4,African American Studies,159,002,A,Letter Grade,A,Spec Top Afam Lit
4,00683,,00683,,00683,John Patton,3.7,African American Studies,159,002,A,Letter Grade,A-,Spec Top Afam Lit
4,00683,,00683,,00683,John Patton,3.3,African American Studies,159,002,B,Letter Grade,B+,Spec Top Afam Lit
12,00683,,00683,,00683,John Patton,3,African American Studies,159,002,B,Letter Grade,B,Spec Top Afam Lit
1,00683,,00683,,00683,John Patton,2.7,African American Studies,159,002,B,Letter Grade,B-,Spec Top Afam Lit
3,00683,,00683,,00683,John Patton,2.3,African American Studies,159,002,C,Letter Grade,C+,Spec Top Afam Lit
1,00683,,00683,,00683,John Patton,2,African American Studies,159,002,C,Letter Grade,C,Spec Top Afam Lit
13,00683,,00683,,00683,John Patton,,African American Studies,159,002,Credit,Non-Letter Grade,Pass,Spec Top Afam Lit
1,00692,,00692,,00692,Charles Henry,4,African American Studies,H195B,001,A,Letter Grade,A+,Senior Honor Thesis
1,00692,,00692,,00692,Charles Henry,4,African American Studies,H195B,001,A,Letter Grade,A,Senior Honor Thesis
1,00695,,00695,,00695,Stephen Small,,African American Studies,197,001,Credit,Non-Letter Grade,Pass,Field Study
24,00707,,00707,,00707,Leigh Raiford; Terry Allen,,African American Studies,198,007,Credit,Non-Letter Grade,Pass,Directed Group Stdy
5,00716,,00716,,00716,Jacob Hagelberg; Percy Hintzen,,African American Studies,198,009,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00716,,00716,,00716,Jacob Hagelberg; Percy Hintzen,,African American Studies,198,009,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
14,00719,,00719,,00719,Brandi Catanese; Rahul Patel,,African American Studies,198,010,Credit,Non-Letter Grade,Pass,Directed Group Stdy
13,00722,,00722,,00722,Robert Allen,,African American Studies,198,011,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,00734,,00734,,00734,G. Ugo Nwokeji,,African American Studies,199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,00740,,00740,,00740,Stephen Small,4,African American Studies,201B,001,A,Letter Grade,A,Qual Research Met
1,00740,,00740,,00740,Stephen Small,3.7,African American Studies,201B,001,A,Letter Grade,A-,Qual Research Met
1,00740,,00740,,00740,Stephen Small,,African American Studies,201B,001,Credit,Non-Letter Grade,Satisfactory,Qual Research Met
3,00746,,00746,,00746,Nailah Suad-Bakari,4,African American Studies,240,002,A,Letter Grade,A,Spec Topics
1,00746,,00746,,00746,Nailah Suad-Bakari,3,African American Studies,240,002,B,Letter Grade,B,Spec Topics
5,00748,,00748,,00748,Leigh Raiford; Michael Cohen,4,African American Studies,240,003,A,Letter Grade,A,Spec Topics
1,00748,,00748,,00748,Leigh Raiford; Michael Cohen,,African American Studies,240,003,Credit,Non-Letter Grade,Satisfactory,Spec Topics
1,00776,,00776,,00776,Darieck Scott,4,African American Studies,240,004,A,Letter Grade,A+,Spec Topics
2,00776,,00776,,00776,Darieck Scott,4,African American Studies,240,004,A,Letter Grade,A,Spec Topics
1,00776,,00776,,00776,Darieck Scott,3.7,African American Studies,240,004,A,Letter Grade,A-,Spec Topics
1,00776,,00776,,00776,Darieck Scott,3.3,African American Studies,240,004,B,Letter Grade,B+,Spec Topics
1,00752,,00752,,00752,Percy Hintzen,4,African American Studies,257B,001,A,Letter Grade,A+,Pwr Dom And Ideolog
2,00752,,00752,,00752,Percy Hintzen,4,African American Studies,257B,001,A,Letter Grade,A,Pwr Dom And Ideolog
1,00752,,00752,,00752,Percy Hintzen,3.7,African American Studies,257B,001,A,Letter Grade,A-,Pwr Dom And Ideolog
7,00755,,00755,,00755,Robert Allen,,African American Studies,296,001,Credit,Non-Letter Grade,Satisfactory,Dir Diss Research
1,00758,,00758,,00758,G. Ugo Nwokeji,4,African American Studies,299,001,A,Letter Grade,A,Ind Stdy/Res
1,00761,,00761,,00761,Robert Allen,4,African American Studies,299,002,A,Letter Grade,A,Ind Stdy/Res
1,00764,,00764,,00764,Michel Laguerre,3.7,African American Studies,299,003,A,Letter Grade,A-,Ind Stdy/Res
1,00767,,00767,,00767,Percy Hintzen,,African American Studies,299,004,Credit,Non-Letter Grade,Satisfactory,Ind Stdy/Res
1,00770,,00770,,00770,Robert Allen,4,African American Studies,299,005,A,Letter Grade,A,Ind Stdy/Res
8,00773,,00773,,00773,Robert Allen,,African American Studies,602,001,Credit,Non-Letter Grade,Satisfactory,Ind Stdy For Doc St
1,01003,,01003,,01003,Robert Fischer,,Ag & Environmental Chem,299,014,Credit,Non-Letter Grade,Satisfactory,Research In Ag Chem
1,01006,,01006,,01006,John Coates,2.7,Ag & Environmental Chem,299,015,B,Letter Grade,B-,Research In Ag Chem
8,01653,,01653,,01653,Jeffrey Perloff; Sofia Villas-Boas,4,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A+,Issues In Agri Econ
3,01653,,01653,,01653,Jeffrey Perloff; Sofia Villas-Boas,4,Ag & Resource Econ & Pol,202,001,A,Letter Grade,A,Issues In Agri Econ
